Date;PETR4;BBDC4;PETR3;ABEV3;BBAS3;B3SA3;ITSA4;VALE3;ITUB4;LREN3;UGPA3;BBDC3;VIVT4;BRFS3;KROT3;FIBR3;JBSS3;GGBR4;EMBR3;RENT3;BRKM5;EQTL3;WEGE3;RADL3;LAME4;CCRO3;PCAR4;HYPE3;BRML3;CMIG4;TIMP3;SBSP3;EGIE3;BRAP4;ESTC3;ELET3;MULT3;CSNA3;BTOW3;NATU3;USIM5;CSAN3;TAEE1;GOAU4;ENBR3;CYRE3;MRVE3;IGTA3;MRFG3;GOLL4
12/11/2009;31,133;13,082;37,026;5,04;17,34;8,473;4,239;33,586;19,119;5,705;16,766;10,814;21,04;18,64;1,808;32,287;9,548;26,192;8,291;5,27;10,483;7,761;4,298;7,878;7,568;6,95;58,867;17,374;6,712;6,615;5,624;8,827;13,233;24,067;6,217;20,258;9,49;21,004;41,438;26,559;23,397;15,522;5,567;31,559;7,145;20,006;10,033;12,776;19,547;26,498
12/14/2009;31,003;13,112;36,567;5,061;17,396;8,501;4,239;33,889;19,1;5,68;16,726;10,808;21,05;18,751;1,76;33,032;9,567;26,062;8,402;5,232;10,086;7,77;4,44;8,057;7,743;6,904;57,929;17,628;6,857;6,616;5,957;8,796;13,257;24,129;6,376;19,336;9,545;21;41,732;26,902;23,702;16,01;5,57;31,422;7,195;20,038;9,806;13,209;19,335;26,393
12/15/2009;31,052;13,065;36,463;5,095;17,396;8,452;4,211;33,97;18,987;5,636;16,549;10,763;21,06;18,662;1,771;33,275;9,2;25,769;8,163;4,994;10,009;7,688;4,492;8,363;7,796;6,786;57,929;17,853;6,845;6,42;6,282;8,796;13,376;24,136;6,11;18,045;9,434;20,9;41,067;28,002;23,457;16,288;5,576;30,88;7,068;19,553;9,531;12,988;18,63;25,394
12/16/2009;31,288;12,977;36,87;5,086;17,496;8,612;4,207;34,071;18,921;5,622;16,439;10,78;21,04;19,062;1,846;33,032;9,081;25,787;8,189;5,019;10,044;7,641;4,542;8,348;7,821;6,74;58,775;17,991;6,947;6,245;5,99;8,77;13,358;24,503;6,113;18,618;9,392;20,945;41,179;28,257;23,434;16,455;5,598;30,88;6,978;19,37;9,426;13,339;18,601;25,653
12/17/2009;30,759;12,634;36,394;5,071;17,122;8,529;4,124;33,599;18,568;5,44;16,253;10,452;20,875;18,831;1,798;32,425;8,624;24,994;8,163;4,968;9,924;7,52;4,423;8,458;7,452;6,553;57,138;17,245;6,842;6,113;5,757;8,718;13,31;23,762;6,379;17,786;9,294;20,678;40,453;27,696;22,768;15,87;5,594;29,753;6,901;18,884;9,199;13,204;18,206;25,701
12/18/2009;30,271;12,397;36,29;5,068;16,725;8,424;4,1;33,027;18,173;5,485;16,135;10,194;20,53;19,04;1,857;31,498;8,743;24,744;8,146;4,868;9,662;7,52;4,373;8,512;7,277;6,577;57,919;17,594;6,589;6,055;5,565;8,547;13,251;23,308;6,06;17,746;9,277;20,077;39,882;26,945;22,796;15,801;5,595;29,323;6,859;18,853;9,356;13,702;18,476;24,76
12/21/2009;30,151;12,35;36,432;5,066;16,675;8,41;4,141;33,027;18,422;5,561;16,243;10,256;20,666;19,507;1,896;32,287;8,917;24,856;8,138;4,812;9,952;7,512;4,466;8,485;7,35;6,762;57,919;17,038;6,673;5,988;5,832;8,627;13,167;23,489;5,954;17,686;10,048;19,64;39,147;27,645;22,565;15,891;5,594;29,546;6,855;19,051;9,572;14,075;18,1;24,28
12/22/2009;29,733;12,353;35,658;5,071;16,576;8,361;4,103;33,195;18,159;5,695;16,253;10,276;20,778;19,569;1,932;34,185;8,669;25,097;8,183;4,666;10,462;7,512;4,416;8,585;7,325;6,801;58,407;16,986;6,721;6,034;6,04;8,648;12,989;23,57;6,06;17,492;9,936;19,132;38,827;27,988;22,426;16,191;5,6;29,761;6,734;18,678;9,299;14,071;18,476;24,52
12/23/2009;30,077;12,387;35,901;5,06;16,475;8,403;4,079;33,728;18,14;5,704;16,273;10,28;20,88;19,582;1,952;35,104;8,816;25,468;8,271;4,684;10,447;7,499;4,445;8,485;7,481;6,804;58,407;16,727;6,583;5,917;6,015;8,695;12,631;23,887;6,15;17,422;9,35;19,255;38,291;27,478;22,5;16,72;5,591;30,157;6,843;18,853;9,471;13,858;18,495;25,346
12/24/2009;30,077;12,387;35,901;5,06;16,475;8,403;4,079;33,728;18,14;5,704;16,273;10,28;20,88;19,582;1,952;35,104;8,816;25,468;8,271;4,684;10,447;7,499;4,445;8,485;7,481;6,804;58,407;16,727;6,583;5,917;6,015;8,695;12,631;23,887;6,15;17,422;9,35;19,255;38,291;27,478;22,5;16,72;5,591;30,157;6,843;18,853;9,471;13,858;18,495;25,346
12/25/2009;30,077;12,387;35,901;5,06;16,475;8,403;4,079;33,728;18,14;5,704;16,273;10,28;20,88;19,582;1,952;35,104;8,816;25,468;8,271;4,684;10,447;7,499;4,445;8,485;7,481;6,804;58,407;16,727;6,583;5,917;6,015;8,695;12,631;23,887;6,15;17,422;9,35;19,255;38,291;27,478;22,5;16,72;5,591;30,157;6,843;18,853;9,471;13,858;18,495;25,346
12/28/2009;30,273;12,316;36,093;5,06;16,475;8,445;4,065;33,916;18,013;5,827;16,269;10,252;20,928;19,933;1,959;35,234;8,788;25,692;8,358;4,835;10,384;7,559;4,385;8,442;7,52;6,777;58,683;16,947;6,568;5,915;6,074;8,632;12,75;24,179;6,219;18,269;9,001;19,398;38,551;27,565;22,653;17,13;5,594;30,561;6,802;18,932;9,895;13,923;18,428;25,442
12/29/2009;30,224;12,299;36,145;5,218;16,413;8,529;4,114;33,802;18,239;5,821;16,265;10,204;21,026;20,005;1,964;34,237;8,788;25,573;8,341;4,904;10,2;7,534;4,364;8,378;7,631;6,753;59,502;16,947;6,541;6,017;5,999;8,71;12,84;24,185;6,374;18,195;8,903;19,374;40,021;27,31;23,115;17,402;5,591;30,486;6,802;19,051;10,024;13,854;18,814;25,039
12/30/2009;30,02;12,468;36,223;5,208;16,694;8,612;4,134;33,613;18,305;5,858;16,172;10,345;21,356;20,264;1,932;33,89;8,669;25,313;8,385;4,948;10,171;7,81;4,376;8,515;7,631;6,777;59,805;17,249;6,526;6,074;6,082;8,934;12,828;24,117;6,592;18,23;9,294;19,587;41,326;27,222;23,147;17,819;5,594;30,408;6,764;19,489;10,117;14,724;19,082;25,039
12/31/2009;30,02;12,468;36,223;5,208;16,694;8,612;4,134;33,613;18,305;5,858;16,172;10,345;21,356;20,264;1,932;33,89;8,669;25,313;8,385;4,948;10,171;7,81;4,376;8,515;7,631;6,777;59,805;17,249;6,526;6,074;6,082;8,934;12,828;24,117;6,592;18,23;9,294;19,587;41,326;27,222;23,147;17,819;5,594;30,408;6,764;19,489;10,117;14,724;19,082;25,039
1/1/2010;30,02;12,468;36,223;5,208;16,694;8,612;4,134;33,613;18,305;5,858;16,172;10,345;21,356;20,264;1,932;33,89;8,669;25,313;8,385;4,948;10,171;7,81;4,376;8,515;7,631;6,777;59,805;17,249;6,526;6,074;6,082;8,934;12,828;24,117;6,592;18,23;9,294;19,587;41,326;27,222;23,147;17,819;5,594;30,408;6,764;19,489;10,117;14,724;19,082;25,039
1/4/2010;30,535;12,851;36,406;5,313;16,863;9,038;4,321;34,705;19,147;5,919;16,16;10,694;21,342;20,809;1,974;34,081;8,871;25,833;8,638;5,035;10,285;7,939;4,459;8,667;7,714;6,82;60,173;17,766;6,643;6,101;6,082;9,004;12,881;24,385;6,65;18,932;9,559;19,758;41,084;27,674;24,079;17,812;5,597;31,154;6,883;19,529;10,017;14,854;19,359;25,346
1/5/2010;30,625;12,894;36,406;5,31;16,919;9,136;4,349;35,413;19,095;6,006;16,362;10,698;21,322;20,751;2,008;35,98;8,926;26,154;8,691;5,132;10,37;7,805;4,376;8,588;7,665;6,935;60,679;18,051;6,634;6,122;6,415;8,976;12,959;24,932;6,554;18,942;9,49;20,101;40,721;28,512;24,131;18,014;5,597;31,466;7;19,37;9,909;14,508;20,696;25,327
1/6/2010;30,683;12,761;36,571;5,329;16,863;9,485;4,325;35,972;19,147;5,758;16,618;10,605;21,224;21,081;2,093;35,911;9,045;26,336;8,463;5,531;10,299;7,767;4,392;8,756;7,427;7,208;60,247;18,982;6,938;6,149;6,557;8,84;13,024;25,386;6,618;18,892;9,61;20,021;39,701;27,988;24,107;17,819;5,597;31,682;7,004;19,386;9,902;14,291;21,637;25,481
1/7/2010;30,642;12,629;37,284;5,295;16,7;9,729;4,255;36,087;18,939;5,746;16,419;10,471;21,239;21,041;2,093;35,07;9,109;26,336;8,393;5,411;10,193;7,659;4,468;8,573;7,389;7,176;60,679;19,353;6,959;6,072;6,39;8,757;12,971;25,504;6,618;18,873;9,49;19,874;40,608;27,806;24,173;17,088;5,597;31,648;6,994;19,314;9,866;14,036;22,281;25,596
1/8/2010;30,593;12,639;36,406;5,339;16,761;9,701;4,241;36,558;18,811;5,661;16,527;10,526;21,082;20,992;2,125;35,243;9,209;25,903;8,35;5,391;10,009;7,68;4,613;8,655;7,321;7,174;60,357;19,741;6,962;5,98;6,24;8,939;12,935;25,902;6,512;19,64;9,512;20,304;40,461;26,829;24,182;16,894;5,595;31,249;7,084;19,044;9,679;13,902;23,033;27,074
1/11/2010;30,552;12,66;36,432;5,34;16,902;9,617;4,251;36,801;18,655;5,676;16,811;10,564;21,053;21,131;2,114;34,992;9,191;25,998;8,35;5,403;10,794;7,719;4,632;8,835;7,364;7,154;59,796;19,923;6,911;6,007;6,265;8,931;12,905;26,157;6,512;19,491;9,141;20,552;39,666;26,603;24,276;16,88;5,6;31,665;7,211;19,067;9,522;13,923;22,776;27,669
1/12/2010;30,012;12,683;35,658;5,34;17,115;9,562;4,206;36,06;18,315;5,822;16,683;10,526;20,906;20,769;2,093;33,916;8,926;25,764;8,638;5,455;10,787;7,68;4,661;8,88;7,393;7,155;60,706;19,017;6,664;5,971;6,182;8,825;12,661;25,996;6,483;18,833;8,878;20,29;38,646;26,384;23,615;16,845;5,598;31,63;7,461;19,187;9,708;13,598;21,865;26,508
1/13/2010;30,061;12,7;35,666;5,426;17,02;9,562;4,223;36,653;18,433;5,868;16,584;10,56;20,906;20,983;2,165;33,795;9,054;25,79;8,717;5,69;10,908;7,659;4,697;9,114;7,486;7,166;60,89;18,534;6,7;5,986;6,199;8,833;12,631;26,332;6,35;19,017;8,909;20,664;39,286;26,53;23,714;16,476;5,607;31,483;7,386;19,37;9,679;13,555;21,984;26,69
1/14/2010;29,832;12,704;35,136;5,594;16,913;9,617;4,206;36,936;18,348;5,859;16,519;10,508;20,773;21,014;2,189;32,703;9,704;25,946;8,577;5,777;10,681;7,534;4,611;9,127;7,476;7,327;62,353;18,706;6,613;5,994;6,174;8,861;12,595;26,381;6,095;19,376;8,873;20,773;39,147;26,384;23,47;16,511;5,607;31,457;7,551;19,036;9,615;13,382;22,38;26,738
1/15/2010;29,537;12,467;34,962;5,578;16,834;9,527;4,15;36,39;18,107;5,679;16,519;10,412;20,759;20,885;2,146;31,307;9,805;25,521;8,612;5,601;10,568;7,417;4,561;9,394;7,306;7,21;62,684;18,957;6,375;5,882;6,057;8,768;12,452;26,002;6,092;18,568;9,004;20,598;38,585;25,852;23,686;16,497;5,609;30,807;7,505;18,797;9,643;13,165;22,617;25,999
1/18/2010;30,003;12,429;35,806;5,517;16,604;9,541;4,101;36,633;17,96;5,77;16,559;10,326;20,768;20,93;2,135;31,992;9,567;25,356;8,595;5,683;10,398;7,335;4,599;9,078;7,34;7,159;62,5;18,75;6,357;5,774;6,315;8,778;12,214;26,363;6,193;18,095;9,012;20,409;38,17;25,889;23,859;16,483;5,604;30,443;7,509;18,757;9,493;13,373;22,835;25,644
1/19/2010;29,987;12,575;35,536;5,544;16,784;9,499;4,101;37,071;17,984;5,755;16,549;10,526;20,612;21,023;2,141;33,075;9,695;25,053;8,875;5,706;10,214;7,335;4,566;8,962;7,175;7,524;62,767;19,026;6,598;5,742;6,132;8,594;12,298;26,748;6,097;18,718;9,118;20,566;36,83;26,297;23,943;16,372;5,613;30,33;7,444;18,447;9,586;13,339;23,915;25,941
1/20/2010;29,578;12,427;35,04;5,481;16,649;9,38;4,049;36,673;17,624;5,664;16,513;10,398;20,612;21,528;2,136;33,63;9,475;24,75;8,962;5,657;10,044;7,331;4,656;9,06;7,058;7,532;62,914;19,396;6,676;5,711;5,965;8,38;12,286;26,344;5,98;19,491;8,825;20,322;36,035;26,151;23,639;16,288;5,613;29,984;7,34;18,145;9,565;13,295;23,667;25,481
1/21/2010;29,21;12,255;35,223;5,443;16,317;9,303;3,997;36,127;17,397;5,538;16,569;10,193;20,612;21,483;2,146;32,928;9,237;24,177;8,901;5,552;10,065;7,288;4,654;8,819;6,893;7,571;62,96;19,534;6,757;5,738;5,915;8,302;12,363;25,902;5,914;19,122;8,694;20,108;34,928;25,947;23,011;15,877;5,612;29,421;7,344;17,62;9,464;13,373;22,924;25,029
1/22/2010;28,473;11,935;33,675;5,366;16,132;9,087;3,979;34,745;17,26;5,388;16,344;10,022;20,827;21,189;2,157;31,437;8,798;23,233;8,743;5,234;10,299;7,21;4,492;8,667;6,689;7,295;59,952;18,801;6,634;5,73;6,015;8,167;12,381;25,063;5,675;21,729;8,482;19,272;35,706;25,867;22,303;16,01;5,609;28,424;7,285;17,461;9,227;12,901;22,766;23,474
1/25/2010;28,473;11,935;33,675;5,366;16,132;9,087;3,979;34,745;17,26;5,388;16,344;10,022;20,827;21,189;2,157;31,437;8,798;23,233;8,743;5,234;10,299;7,21;4,492;8,667;6,689;7,295;59,952;18,801;6,634;5,73;6,015;8,167;12,381;25,063;5,675;21,729;8,482;19,272;35,706;25,867;22,303;16,01;5,609;28,424;7,285;17,461;9,227;12,901;22,766;23,474
1/26/2010;28,097;11,965;33,144;5,323;15,851;8,787;3,955;33,883;17,255;5,285;16,569;10,056;20,592;20,635;2,146;29,521;8,697;23,059;8,612;5,48;9,761;7,404;4,278;8,515;6,476;6,911;59,603;18,37;6,616;5,901;5,94;7,98;12,274;24,397;5,648;21,031;8,479;18,957;34,928;25,517;22,284;15,926;5,613;28,19;7,36;17,357;9,005;12,927;21,845;23,512
1/27/2010;28,056;11,879;33,309;5,304;15,738;8,717;3,93;33,458;17,137;5,339;16,468;9,98;20,533;20,876;2,125;29,694;8,569;22,929;8,603;5,337;9,626;7,335;4,307;8,299;6,568;7,035;58,775;18,534;6,538;5,953;5,957;8,001;12,327;24,235;5,722;20,139;8,454;19,027;34,41;25,495;22,448;15,759;5,613;28,147;7,31;17,699;9,026;13,079;21,865;23,618
1/28/2010;28,383;11,882;33,788;5,334;15,733;8,794;3,951;33,62;17,444;5,275;16,411;10,022;20,509;20,992;2,146;30,032;8,624;22,756;8,577;5,17;9,633;7,421;4,397;8,287;6,622;7,042;58,775;18,844;6,391;5,959;6,007;8,131;12,292;24,447;5,818;19,845;8,474;19,15;34,064;25,838;22,917;15,884;5,612;28,077;7,233;17,938;9,098;12,732;22,043;23,474
1/29/2010;28,678;12,009;34,275;5,369;15,997;8,968;4,007;33,667;17,624;5,293;16,569;9,984;20,445;20,769;2,094;30,388;8,679;22,747;8,787;5,199;9,499;7,335;4,347;8,333;6,66;7,035;58,379;19,103;6,36;6,119;6,049;8,38;12,274;24,54;5,983;20,114;8,443;19,482;33,329;25,495;23,55;15,494;5,624;27,765;7,245;17,858;8,754;12,685;22,281;23,407
2/1/2010;28,22;11,927;33,596;5,227;16,874;9,073;3,997;34,071;17,535;5,344;16,569;9,908;20,445;20,313;2,093;30,726;8,798;22,678;8,752;5,247;9,527;7,443;4,333;8,576;6,544;7,033;58,619;19,75;6,225;6,117;5,949;8,445;12,119;24,882;6,174;22,612;8,426;19,902;34,064;25,51;23,803;16,74;5,628;27,687;7,187;18,137;8,969;12,594;23,152;22,552
2/2/2010;28,367;12,149;33,683;5,29;17,284;9,136;4,091;34,503;17,819;5,431;16,766;10,054;20,538;20,367;2,007;31,194;8,798;23,311;8,56;5,355;9,598;7,465;4,34;8,725;6,699;7,03;60,109;20,656;6,397;6,036;6,249;8,445;12,184;25,131;6,172;21,903;8,454;19,989;34,816;25,473;23,854;16,963;5,625;28,727;7,193;18,375;9,285;12,728;23,766;23,666
2/3/2010;27,966;12,194;33,423;5,355;17,144;9,129;4,073;34,112;17,777;5,692;16,425;10,061;20,386;20,813;2,059;31,272;8,788;23,363;8,787;5,275;9,527;7,495;4,323;8,914;6,893;7,023;59,961;20,871;6,556;5,886;6,249;8,393;11,946;24,938;6,166;21,691;8,761;20,042;34,496;26,093;23,732;16,768;5,633;28,771;7,124;18,399;9,285;13,001;23,598;24,367
2/4/2010;27,77;11,955;33,153;5,319;16,66;8,989;4,004;33,566;17,455;5,638;16,249;9,981;20,337;20,541;2,014;30,344;8,77;22,799;8,7;5,135;9,379;7,516;4,309;8,902;6,796;6,93;58,683;20,699;6,421;5,799;6,082;8,367;11,904;24,615;5,983;20,626;8,747;19,902;33,977;25,429;23,395;16,72;5,628;27,939;7,09;18,2;9,034;13,122;23,192;23,042
2/5/2010;26,403;11,694;31,666;5,173;16,413;8,34;3,916;31,948;17,062;5,476;16,026;9,681;20,293;20,322;1,953;29,564;8,34;21,872;8,612;4,876;9,166;7,352;4,226;8,515;6,393;6,714;56,209;20,181;6,297;5,726;5,915;8,089;11,821;23,607;5,688;19,304;8,387;19,29;32,3;26,1;23,02;16,316;5,63;26,855;6,976;17,023;8,589;12,906;22,429;22,821
2/8/2010;26,395;11,396;31,935;5,051;15,974;8,187;3,819;32,824;16,656;5,502;16,35;9,491;19,901;20,099;2,007;30,24;8,459;21,638;8,551;4,935;9,442;7,421;4,273;8,607;6,257;6,563;56,807;19,362;6,433;5,792;5,774;8,03;11,886;23,787;5,616;18,73;8,51;19,255;31,513;24,416;22,626;17,054;5,63;26,561;6,988;17,453;8,926;12,732;21,776;22,754
2/9/2010;26,739;11,783;32,24;5,074;17,2;8,64;3,979;33,161;17,242;5,643;16,575;9,757;20,092;20,434;2,023;31,125;8,45;21,872;8,612;4,981;9,52;7,503;4,411;8,819;6,384;6,545;59,52;20,104;6,616;5,892;6,082;8,212;11,88;24,291;5,6;19,07;8,873;19,727;31,816;25,218;22,612;17,576;5,636;26,699;7,026;17,683;9,364;12,719;21,726;24,06
2/10/2010;26,78;11,731;32,475;5,048;17,093;8,619;3,979;32,959;17,351;5,57;16,508;9,761;19,876;20,228;2,039;31,194;8,541;21,828;8,665;5,122;9,414;7,503;4,35;8,819;6,311;6,606;60,145;20,095;6,691;5,884;6,207;8,289;11,845;24,024;5,754;18,859;8,85;19,972;32,032;24,504;22,401;17,576;5,645;26,578;7,165;18,248;9,435;12,819;22,776;24,472
2/11/2010;27,385;11,975;33,223;5,129;17,515;8,689;4,049;33,525;17,644;5,624;16,401;9,918;19,95;20,135;2,059;31,905;8,541;22,712;8,796;5,25;9,393;7,516;4,34;8,819;6,379;6,585;59,603;19,215;6,806;5,988;6,299;8,341;12,095;24,136;5,741;18,851;8,652;20,402;32,309;24,708;22,237;17,193;5,654;27,748;7,285;18,399;9,586;12,815;22,32;24,434
2/12/2010;27,835;11,863;33,266;5,123;17,295;8,64;4,007;33,599;17,692;5,585;16,224;9,86;20,058;20,05;2,049;31,905;8,459;22,886;8,796;5,27;9,393;7,508;4,418;8,789;6,369;6,568;58,729;19,043;6,706;5,988;6,349;8,186;12,172;24,005;5,696;18,655;8,652;20,217;32,819;24,635;21,952;16,984;5,654;27,887;7,277;18,344;9,651;12,767;22,281;24,242
2/15/2010;27,835;11,863;33,266;5,123;17,295;8,64;4,007;33,599;17,692;5,585;16,224;9,86;20,058;20,05;2,049;31,905;8,459;22,886;8,796;5,27;9,393;7,508;4,418;8,789;6,369;6,568;58,729;19,043;6,706;5,988;6,349;8,186;12,172;24,005;5,696;18,655;8,652;20,217;32,819;24,635;21,952;16,984;5,654;27,887;7,277;18,344;9,651;12,767;22,281;24,242
2/16/2010;27,835;11,863;33,266;5,123;17,295;8,64;4,007;33,599;17,692;5,585;16,224;9,86;20,058;20,05;2,049;31,905;8,459;22,886;8,796;5,27;9,393;7,508;4,418;8,789;6,369;6,568;58,729;19,043;6,706;5,988;6,349;8,186;12,172;24,005;5,696;18,655;8,652;20,217;32,819;24,635;21,952;16,984;5,654;27,887;7,277;18,344;9,651;12,767;22,281;24,242
2/17/2010;28,228;12,132;33,623;5,347;17,498;8,745;4,105;34,779;17,99;5,551;16,454;10,039;19,906;20,635;2,05;32,451;8,669;23,146;8,945;5,38;9,343;7,59;4,304;8,789;6,51;6,558;60,053;18,982;6,842;5,94;6,498;8,393;12,369;24,87;5,887;19,033;8,56;20,706;34,09;25,553;22,664;17,631;5,658;28,493;7,354;18,876;9,722;12,992;22,776;24,636
2/18/2010;28,383;12,11;33,657;5,355;17,267;8,759;4,101;35,163;17,975;5,486;16,194;10,024;19,857;20,854;2,028;32,399;8,733;22,973;8,848;5,314;9,386;7,572;4,383;8,819;6,495;6,496;60,099;19,526;6,839;5,928;6,432;8,396;12,506;25,193;5,887;18,957;8,387;20,843;33,83;25,204;23,104;17,123;5,658;28,415;7,29;19,171;9,687;12,906;22,528;24,482
2/19/2010;28,351;12,057;33,692;5,368;17,413;8,989;4,084;35,426;17,881;5,476;16,151;9,959;19,852;20,858;2,044;32,807;8,788;22,721;8,796;5,301;9,336;7,572;4,371;8,804;6,432;6,667;60,43;19,819;6,872;5,921;6,457;8,451;12,506;25,448;5,861;18,995;8,373;20,797;34,444;25,087;23,297;17,262;5,658;28,233;7,243;19,131;9,715;12,862;21,657;24,213
2/22/2010;28,547;12,02;33,918;5,37;17,391;9,031;4,077;35,386;17,851;5,579;16,322;9,952;19,665;20,831;2,044;32,703;8,917;22,825;8,883;5,301;9,726;7,594;4,323;8,798;6,612;6,762;60,467;20,095;6,821;5,844;6,407;8,495;12,542;25,622;6,033;18,723;8,317;20,787;34,574;25,575;23,372;17,144;5,658;28,441;7,157;19,274;9,751;12,819;21,914;23,973
2/23/2010;28,351;11,777;33,762;5,3;17,172;8,787;3,979;34,253;17,445;5,792;16,222;9,731;19,606;20,322;2,043;32,243;8,788;22,513;8,901;5,142;9,52;7,551;4,326;8,759;6,495;6,562;58,83;19,405;6,799;5,719;6,249;8,295;12,423;25,112;5,978;18,119;8,281;20,461;33,925;25,437;22,917;16,977;5,658;28,242;7,157;18,932;9,507;12,793;21,607;23,906
2/24/2010;28,105;11,628;33,353;5,295;17,115;8,487;3,962;34,24;17,278;5,872;16,251;9,579;19,685;20,327;2,034;32,078;8,816;22,322;8,813;4,996;9,386;7,616;4,306;8,667;6,524;6,531;57,193;18,888;6,751;5,663;6,207;8,297;12,423;24,882;5,978;17,817;8,368;20,287;33,173;25,721;22,814;16,796;5,657;28,121;7,044;18,765;9,328;12,295;21,389;23,618
2/25/2010;28,228;11,673;33,327;5,266;16,952;8,075;3,976;34,341;17,316;5,79;16,273;9,598;19,562;20,228;1,985;30,518;8,733;22,782;8,665;5,035;9,244;7,551;4,209;8,762;6,33;6,375;57,211;18,508;6,83;5,765;6,149;8,095;12,452;24,801;5,978;18,081;8,454;20,322;32,94;24,781;23,423;16,351;5,658;28,641;7,094;18,169;9,385;12,13;21,013;22,543
2/26/2010;28,433;11,647;33,657;5,277;17,124;8,263;4,035;34,361;17,445;5,756;16,202;9,716;19,538;20,188;2,017;30,518;8,697;23,259;8,656;5,053;9,244;7,59;4,269;8,515;6,311;6,475;57,211;18,888;7,121;5,757;6,149;8,092;12,5;24,82;5,98;17,975;8,719;20,811;32,853;24,854;24,051;16,441;5,657;29,031;7,094;18,176;9,471;12,399;21,003;23,57
3/1/2010;28,678;11,811;33,962;5,268;17,17;8,351;4,071;34,563;17,637;5,962;16,064;9,769;19,415;19,965;2,039;29,391;8,532;23,683;8,778;5,206;9,145;7,637;4,281;8,515;6,52;6,555;57,165;18,741;7,013;5,776;6,207;8,171;12,339;24,851;6,087;18,353;8,845;21,123;33,312;25,138;24,693;16,483;5,661;29,343;7,157;18,288;9,651;12,386;21,637;24,242
3/2/2010;29,063;11,932;34,371;5,286;17,238;8,393;4,078;35,487;17,809;6,191;16,411;9,824;19,445;20,09;2,05;30,691;8,505;23,813;8,787;5,304;9,223;7,667;4,294;8,789;6,597;6,548;58,039;18,974;7,112;5,801;6,165;8,171;12,256;25,156;6,007;18,836;8,917;21,378;34,375;25,759;24,59;16,636;5,66;29,551;7,245;18,399;9,722;12,477;22,162;24,415
3/3/2010;29,308;12,07;34,831;5,372;17,101;8,414;4,185;35,723;18,106;6,172;16,604;9,938;19,371;20,519;2,082;31,341;8,825;23,735;8,927;5,324;9,357;7,68;4,233;8,789;6,685;6,519;58,968;18,844;7,061;5,859;6,14;8,281;12,28;25,417;5,81;18,836;8,792;21,546;34,92;26,275;24,862;16,594;5,658;29,455;7,231;18,526;9,751;12,559;22,271;24,069
3/4/2010;29,038;11,985;34,597;5,322;16,901;8,442;4,178;35,534;17,958;6,093;16,708;9,888;19,347;20,286;2,039;31,073;8,807;23,51;8,866;5,324;9,195;7,654;4,137;8,759;6,549;6,572;58,858;18,724;6,968;5,896;6,082;8,195;12,315;25,349;5,741;18,315;8,675;21,406;34,876;26,334;24,604;16,26;5,658;29,421;7,203;18,367;9,608;12,429;22,449;23,599
3/5/2010;29,39;12,014;34,918;5,268;17,073;8,519;4,178;36,673;18,001;6,125;16,668;9,926;19,312;20,362;2,067;31,55;8,898;23,623;8,927;5,222;9,336;7,654;4,281;8,774;6,636;6,645;57,735;18,844;6,799;5,911;6,249;8,244;12,387;26,244;5,847;18,61;8,468;21,896;35,231;26,364;25,42;15,975;5,66;29,707;7,147;18,296;9,543;12,559;22,172;23,724
3/8/2010;29,447;11,988;34,953;5,169;17,113;8,449;4,193;36,835;17,991;6,219;16,934;9,888;19,293;20,027;2,039;31,602;8,907;23,813;8,84;5,071;9,272;7,551;4,387;8,743;6,544;6,607;56,264;19,302;6,76;5,899;6,249;8,252;12,286;26,636;5,73;18,7;8,234;22,469;35,361;26,342;25,766;15,836;5,664;29,845;7,082;17,93;9,457;12,724;21,488;23,282
3/9/2010;30,151;12,041;35,658;5,152;17,17;8,386;4,278;37,003;18,283;6,305;17,489;9,983;19,317;20,166;2,028;31,073;8,862;24,256;9,015;5,216;9,081;7,499;4,378;8,819;6,52;6,575;55,74;19,75;6,839;5,907;6,54;8,226;12,214;26,898;5,68;19,523;8,429;23,714;34,972;25,61;26,713;15,815;5,673;30,686;7,044;17,731;9,471;13,607;21,092;23,023
3/10/2010;30,404;12,134;35,988;5,131;17,284;8,456;4,313;36,801;18,417;6,297;17,507;9,983;19,827;20,188;2,001;31,289;8,843;24,36;9,067;5,224;9,138;7,486;4,443;8,819;6,588;6,758;56,199;19,302;7,022;5,936;6,54;8,318;12,304;26,935;5,714;19,954;8,524;23,784;34,972;26,133;27,004;16,051;5,675;30,842;7,094;18,105;9,794;13,204;21,172;23,532
3/11/2010;30,658;12,026;36,266;5,115;17,33;8,421;4,26;36,06;18,192;6,228;17,479;9,915;19,807;19,987;1,953;31,376;8,514;24,212;9,085;5,147;9,534;7,417;4,447;8,819;6,612;6,786;56,383;19,258;7,037;5,882;6,565;8,286;12,357;26,058;5,714;19,614;8,373;23,959;35,871;26,073;26,891;15,996;5,675;30,547;7,076;18,391;9,902;13,295;21,191;23,464
3/12/2010;30,609;12,082;36,275;5,112;17,404;8,386;4,278;36,06;18,35;6,311;17,308;9,964;19,871;19,916;2,028;32,252;8,468;24,177;9,137;5,109;9,662;7,421;4,44;8,819;6,796;6,837;56,696;19,224;7,064;5,861;6,532;8,331;12,381;26,033;5,542;19,546;8,502;24,029;36,312;26,163;26,849;15,975;5,687;30,512;7,044;18,351;9,966;13,425;21,261;24,194
