Date;PETR4;BBDC4;PETR3;ABEV3;BBAS3;B3SA3;ITSA4;VALE3;ITUB4;LREN3;UGPA3;BBDC3;VIVT4;BRFS3;KROT3;FIBR3;JBSS3;GGBR4;EMBR3;RENT3;BRKM5;EQTL3;WEGE3;RADL3;LAME4;CCRO3;PCAR4;HYPE3;BRML3;CMIG4;TIMP3;SBSP3;EGIE3;BRAP4;ESTC3;ELET3;MULT3;CSNA3;BTOW3;NATU3;USIM5;CSAN3;TAEE1;GOAU4;ENBR3;CYRE3;MRVE3;IGTA3;MRFG3;GOLL4
9/27/2010;22,031;13,445;26,289;6,12;18,026;10,285;4,479;34,551;18,611;8,572;20,16;10,707;21,891;22,116;1,658;25,143;6,969;20,06;10,862;6,736;11,467;7,785;4,361;12,608;7,745;7,446;53,857;21,38;8,751;5,869;6,465;9,438;14,923;25,197;4,983;16,751;9,633;20,355;27,16;34,69;21,053;17,616;4,928;24,043;7,473;20,131;12,406;16,513;17,322;26,366
9/28/2010;22,382;13,549;26,999;6,207;18,381;10,329;4,472;35,229;18,659;8,549;20,162;10,77;21,692;22,519;1,674;25,481;6,868;20,166;10,569;6,907;11,58;7,838;4,339;12,3;7,701;7,72;53,421;22,225;8,769;5,858;6,207;9,467;14,731;25,676;5,008;16,697;9,895;20,962;27,177;35,479;21,476;17,751;4,928;24,148;7,664;20,294;12,144;16,985;17,719;26,762
9/29/2010;22,248;13,524;26,671;6,234;18,334;10,357;4,483;35,195;18,717;8,419;20,073;10,859;21,519;22,34;1,567;26,001;6,886;20,446;10,578;6,968;11,672;7,74;4,4;12,728;7,554;7,576;53,346;21,906;8,574;5,94;6,215;9,464;14,977;25,644;5,008;16,574;10,093;21,323;27,377;35,153;21,739;17,261;4,928;24,578;7,536;20,098;12,114;16,731;17,52;26,742
9/30/2010;23,126;13,942;27,362;6,368;18,707;10,35;4,576;35,569;19,17;8,543;20,008;11,192;21,681;22,645;1,631;26,2;6,73;20,174;10,649;7,087;11,849;7,626;4,544;13,315;7,506;7,603;53,235;22,053;8,483;6,018;6,174;9,767;15,198;25,707;5,143;16,528;10,053;21,309;27,645;35,433;21,485;17,666;4,962;24,297;7,671;19,976;11,779;16,513;16,984;26,267
10/1/2010;23,068;14,054;27,141;6,369;19,062;10,199;4,626;35,711;19,557;8,711;20,832;11,383;21,948;23,092;1,61;25,533;6,73;20,131;10,56;7,229;12,139;7,785;4,498;13,407;7,545;7,764;54,201;22,674;8,556;6,1;6,049;9,908;15,173;25,745;5,684;16,567;10,158;21,193;27,385;34,819;21,617;17,822;4,958;24,131;7,756;19,683;11,968;16,919;17,083;25,771
10/4/2010;22,984;14,135;27,052;6,339;19,239;10,07;4,659;35,582;19,619;8,859;20,791;11,397;21,705;23,415;1,663;25,515;6,684;19,982;10,409;7,539;12,394;8,004;4,617;13,604;7,637;8,127;55,213;23,45;8,726;6,124;6,09;9,882;15,253;26,022;5,765;16,605;10,183;21,28;27,29;35,449;21,288;17,794;4,958;23,841;7,692;19,7;12,224;16,6;17,073;26,762
10/5/2010;23,076;14,209;27,309;6,452;19,429;10,214;4,755;36,044;19,774;8,947;20,813;11,409;21,727;23,728;1,706;25,481;6,602;19,955;10,498;7,637;12,698;8,065;4,605;13,684;7,647;8,276;55,353;22,984;8,678;6,257;6,065;9,884;15,496;26,394;5,82;17,151;10,262;21,309;27,221;35,775;21,316;17,772;4,958;23,876;7,664;20,586;12,341;17,439;16,825;27,149
10/6/2010;22,415;14,487;26,839;6,5;19,5;10,465;4,831;36,356;20,222;9,173;20,933;11,68;21,867;23,8;1,739;25,273;6,694;19,771;10,578;7,596;12,698;8,209;4,556;14,238;8,047;8,461;56,374;24,58;8,939;6,335;5,99;10,08;15,429;26,747;6,009;17,558;10,485;20,875;27,585;36,716;21,222;17,886;4,958;23,639;7,803;20,708;12,523;16,771;17,163;27,278
10/7/2010;21,788;14,508;26,006;6,569;19,476;10,336;4,788;36,621;20,14;9,268;21,379;11,621;22,11;23,54;1,726;25,342;6,795;19,43;10,436;7,565;12,408;8,171;4,639;13,976;8,115;8,201;55,278;24,321;9,194;6,248;5,94;10,14;15,722;26,432;6,09;17,673;10,53;20,745;27,559;36,42;20,865;17,857;4,958;23,253;7,622;20,505;12,26;17,042;17,093;27,248
10/8/2010;21,086;14,416;24,782;6,615;19,192;10,235;4,795;36,248;19,991;9,278;20,836;11,616;22,099;22,77;1,791;24,544;6,62;19,079;10,232;7,526;12,16;8,277;4,688;13,912;8,286;7,999;55,223;24,183;9,261;6,213;6,04;10,015;15,588;26,211;6,353;17,381;10,674;20,572;26,987;36,571;20,325;17,914;4,958;22,683;7,643;19,854;12,041;17,085;16,696;27,06
10/11/2010;21,83;14,765;25,713;6,725;19,683;10,523;4,899;36,241;20,473;9,565;21,15;11,887;22,536;22,385;1,814;25,082;6,611;19,403;10,498;7,849;12,267;8,315;4,749;14,314;8,432;8,292;56,523;24,692;9,638;6,246;6,207;10,289;15,368;26,432;6,234;17,627;10,869;20,962;27,039;36,496;20,315;18,809;4,995;22,99;7,671;20,049;12,238;17,295;16,825;28,249
10/12/2010;21,83;14,765;25,713;6,725;19,683;10,523;4,899;36,241;20,473;9,565;21,15;11,887;22,536;22,385;1,814;25,082;6,611;19,403;10,498;7,849;12,267;8,315;4,749;14,314;8,432;8,292;56,523;24,692;9,638;6,246;6,207;10,289;15,368;26,432;6,234;17,627;10,869;20,962;27,039;36,496;20,315;18,809;4,995;22,99;7,671;20,049;12,238;17,295;16,825;28,249
10/13/2010;21,763;14,86;25,687;6,834;19,891;10,875;4,91;36,492;20,449;9,598;21,521;11,916;22,59;22,51;1,823;25,247;6,73;19,535;10,8;7,875;12,564;8,345;4,83;14,53;8,456;8,502;57,582;25,451;9,772;6,328;6,107;10,347;15,734;26,463;6,356;18,134;10,618;21,012;27,117;37,08;20,249;18,88;4,995;23,253;7,875;20,391;12,581;17,43;16,766;28,348
10/14/2010;21,462;15,001;25,358;6,905;20,536;11,213;4,87;36,377;20,497;9,685;21,509;12,009;22,649;22,34;1,913;25,143;6,648;19,106;10,329;8,05;12,805;8,224;4,935;14,966;8,183;8,619;58,882;24,933;9,991;6,324;5,999;10,634;15,74;26,318;6,415;18,857;10,974;20,687;26,605;36,958;19,907;19,05;4,995;22,771;7,971;20,944;13,355;18,125;16,875;29,538
10/15/2010;22,19;14,984;25,882;7,04;20,216;10,904;4,881;36,859;20,497;9,72;21,909;11,916;22,525;22,394;1,846;25,108;6,666;19,088;10,081;8,055;12,401;8,428;4,911;15,166;8,217;8,095;59,393;23,76;9,784;6,377;5,99;10,652;15,759;26,778;6,334;19,133;11,075;20,723;26,388;36,534;20,344;19,441;4,995;22,771;7,813;21,034;13,129;17,784;16,597;29,24
10/18/2010;21,872;14,736;25,279;7,013;20,423;10,782;4,863;36,537;20,435;9,504;21,201;11,659;22,272;22,17;1,827;24,622;6,482;19;9,921;7,862;12,458;8,405;4,959;15,381;8,262;8,223;58,213;23,579;9,486;6,499;6,007;10,757;15,997;26,577;6,334;19,902;11,095;20,593;26,518;36,04;20,391;19,1;4,958;22,902;7,668;20,749;13,049;17,736;16,279;29,736
10/19/2010;21,696;14,632;25,048;7,028;20,021;10,106;4,834;36,701;20,377;9,197;20,886;11,532;22,056;22,009;1,903;24,146;6,4;18,676;10,143;7,629;12,097;8,413;5,074;14,849;8,218;8,166;57,554;23,459;9,365;6,579;5,849;10,603;15,539;26,608;6,307;18,503;10,827;20,506;26,163;35,684;19,973;18,34;4,928;22,323;7,526;20,098;12,633;17,693;16,19;28,745
10/20/2010;21,303;14,715;24,614;7,034;20,009;10,199;4,852;36,626;20,357;9,289;20,73;11,582;21,597;21,794;1,845;23,929;6,363;18,361;10,134;7,397;11,884;8,473;5,086;14,271;8,189;8,177;57,749;23,157;9,091;6,546;5,64;10,297;15,673;26,772;6,51;18,834;10,502;20,521;25,435;36,23;19,783;18,333;4,874;21,928;7,664;19,407;12,355;17,037;15,872;29,27
10/21/2010;20,952;14,864;24,339;7,016;20,252;10,062;4,881;37,744;20,545;9,621;20,874;11,604;21,964;21,696;1,926;23,426;6,207;18,221;10,392;7,366;12,486;8,367;5,118;14,025;8,296;8,162;57,396;24,149;9,334;6,577;5,749;10,323;16,009;27,074;6,699;18,903;10,276;20,066;25,764;36,268;19,175;18,887;5,077;21,814;7,656;19,057;12,508;16,95;15,545;29,538
10/22/2010;20,458;14,81;23,94;7,15;19,991;9,883;4,881;37,037;20,401;9,544;21,698;11,578;21,786;22,009;1,905;24,969;6,088;18,44;10,569;7,616;12,521;8,912;5,096;13,841;8,345;7,93;58,148;24,58;9,444;6,459;5,624;10,02;16,472;27,137;6,87;18,288;10,488;20,81;25,73;37,095;19,774;18,901;5,077;21,507;7,911;18,674;12,406;16,6;15,336;29,587
10/25/2010;20,45;14,922;23,851;7,215;19,973;10,142;4,856;37,229;20,579;9,651;21,097;11,591;21,517;21,499;1,893;24,7;5,977;18,238;10,605;7,554;12,316;8,806;5,165;13,702;8,34;7,85;57,489;24,58;9,292;6,391;5,59;9,913;15,978;26,785;7,092;18,204;10,392;20,593;25,747;36,147;19,821;19,093;5,077;21,937;7,845;18,634;12,209;16,784;14,939;29,21
10/26/2010;20,508;14,984;24,064;7,292;19,784;9,911;4,806;37,264;20,362;9,485;21,197;11,79;21,732;21,391;1,878;24,813;5,785;17,941;10,418;7,358;12,238;8,776;5,387;13,41;8,155;8,104;58,222;24,614;9,572;6,382;5,774;10,046;15,753;27,282;6,97;17,742;10,443;20,282;25,582;35,653;18,899;19,171;5,077;21,419;7,664;18,276;12,027;17,033;14,731;28,18
10/27/2010;21,495;15,071;25,084;7,074;20,127;10,07;4,87;37,387;20,483;9,353;21,253;11,853;22,099;21,848;1,842;25,94;6,069;18,063;10,525;7,645;12,281;8,852;5,323;13,131;8,282;8,105;57,86;24,58;9,724;6,459;5,84;10,438;15,954;27,975;7,173;18,442;10,728;19,957;25,998;36,42;18,994;18,986;5,076;21,674;7,785;18,634;12,078;17,256;15,257;29,131
10/28/2010;22,156;14,723;25,837;6,935;20,08;10,429;4,816;38,135;20,256;9,474;21,479;11,726;22,536;22,224;1,91;26,348;6,06;18,878;10,667;7,539;12,472;8,837;5,258;12,946;8,457;8,171;58,51;24,425;9,48;6,579;5,832;10,274;15,856;28,07;6,956;18,672;11,013;20,456;26,718;35,744;19,726;19,462;5,076;22,358;7,856;19,244;12,231;17,168;15,584;29,339
10/29/2010;22,24;14,45;25,749;7,06;19,772;10,163;4,777;36,797;19,957;9,661;21,562;11,439;22,094;22,009;1,889;26,166;5,996;19,123;10,605;7,397;12,337;8,958;5,399;13,223;8,609;8,161;59,903;24,45;9,432;6,701;5,882;10,446;15,771;27,245;6,97;18,058;10,974;20,232;26,562;35,964;20,125;19,789;5,076;22,849;7,811;18,715;12,187;17,47;15,287;29,22
11/1/2010;21,788;14,553;25,536;7,242;19,677;10,307;4,834;37,037;20,055;10,086;21,101;11,578;21,846;21,857;1,889;26,278;6,023;19,29;10,694;7,353;12,33;8,92;5,394;13,518;8,877;8,137;61,761;24,364;9,942;6,546;5,765;10,057;15,801;27,571;6,897;18,134;11,027;20,34;26,961;36,966;20,344;19,313;5,122;22,981;8,077;18,389;12,26;17,688;15,237;29,538
11/2/2010;21,788;14,553;25,536;7,242;19,677;10,307;4,834;37,037;20,055;10,086;21,101;11,578;21,846;21,857;1,889;26,278;6,023;19,29;10,694;7,353;12,33;8,92;5,394;13,518;8,877;8,137;61,761;24,364;9,942;6,546;5,765;10,057;15,801;27,571;6,897;18,134;11,027;20,34;26,961;36,966;20,344;19,313;5,122;22,981;8,077;18,389;12,26;17,688;15,237;29,538
11/3/2010;22,45;15,094;26,096;7,221;20,127;10,501;4,874;37,696;20,334;10,053;21,136;11,875;22,148;21,937;1,908;26,877;5,977;19,579;11,022;7,322;12,387;8,995;5,524;13,496;9,072;8,148;62,318;24,528;9,851;6,657;5,982;10,187;15,673;28,272;6,984;18,434;11,033;20,738;27,507;37,399;20,629;20,236;5,122;23,42;8,037;18,308;12,034;17,487;15,118;29,984
11/4/2010;22,997;15,218;26,461;7,174;20,275;10,48;4,895;37,579;20,503;9,957;21,746;11,99;22,482;22,385;1,9;27,639;5,987;19,745;11,28;7,616;12,528;9,079;5,446;13,945;9,35;8,26;61,668;24,709;10,338;6,677;5,849;10,498;15,582;28,814;6,97;18,442;11,194;21,28;27,134;37,141;20,658;20,385;4,928;23,516;7,771;17,779;12,508;17,649;15,187;30,519
11/5/2010;23,056;15,214;26,737;7,212;20,311;10,429;4,992;38,066;20,783;9,785;22,006;12,1;22,644;22,296;1,953;27,319;5,941;19,622;11,315;7,588;12,812;9,268;5,409;13,309;9,224;8,182;62,225;24,407;10,417;6,679;5,799;10,733;15,545;29,202;7,035;18,511;11,332;21,533;26,224;37,11;21,123;20,591;5,074;23,657;7,707;18,406;12,53;18,26;14,751;30,013
11/8/2010;22,795;15,277;26,515;7,227;20,317;10,235;4,974;37,943;20,841;9,471;21,888;12,171;22,266;22,34;1,949;26,963;6,088;19,272;11,333;7,461;12,557;9,26;5,448;13,438;9,175;8,05;63,098;24,494;10,593;6,508;5,74;10,809;15,429;29,311;7,035;18,134;11,459;21,243;28,608;37,012;21,104;20,122;4,925;23,157;7,613;18,552;12,479;18,868;14,383;29,24
11/9/2010;23,224;15,405;27,094;7,38;20,364;10,178;5,035;38,684;21,092;9,48;21,807;12,197;22,547;22,537;1,981;27,223;6,161;20,025;11,253;7,423;12,642;9,079;5,541;13,838;9,072;7,995;63,34;23,976;10,49;6,588;5,674;10,728;15,795;29,515;7,024;18,365;11,434;21,46;27,845;36,647;21,865;19,881;4,961;23,867;7,707;18,235;12,26;18,872;14,671;28,953
11/10/2010;22,795;14,916;26,55;7,166;19,932;9,818;4,906;38,114;20,407;9,428;21,696;11,888;22,083;22,537;1,95;26,434;6,06;19,579;11,138;7,177;12,578;8,995;5,595;13,515;8,736;7,999;61,296;23,622;10,058;6,606;5,74;10,796;15,533;28,795;6,951;17,873;11,394;21,15;26,787;36,647;21,199;20,101;4,806;23,323;7,832;17,145;11,56;18,675;14,423;28,229
11/11/2010;22,762;14,978;26,568;7,106;19,896;9,494;4,892;38,265;20,474;9,407;21,302;11,888;22,471;22,833;1,977;26,53;5,977;20,025;11,058;6,997;12,528;8,511;5,607;13,34;8,809;8,132;62,597;23,683;10,034;6,637;5,674;10,707;15,436;28,705;7,035;17,666;10,858;21,041;26,77;36,298;21,399;20,307;4,806;23,806;7,935;16,99;11,545;18,304;14,314;28,447
11/12/2010;22,064;14,713;25,927;7,099;19,772;9,449;4,838;37,723;20,141;9,203;20,994;11,711;22,115;22,385;1,959;25,758;5,794;19,526;10,916;6,945;12,394;8,557;5,768;13,131;8,662;8,102;62,875;22,863;9,912;6,413;5,69;10,509;15,24;28,584;7,078;17,389;10,725;20,918;27,654;34,773;21,066;19,526;4,806;23,42;7,73;16,868;11,874;18,582;14,264;27,823
11/15/2010;22,064;14,713;25,927;7,099;19,772;9,449;4,838;37,723;20,141;9,203;20,994;11,711;22,115;22,385;1,959;25,758;5,794;19,526;10,916;6,945;12,394;8,557;5,768;13,131;8,662;8,102;62,875;22,863;9,912;6,413;5,69;10,509;15,24;28,584;7,078;17,389;10,725;20,918;27,654;34,773;21,066;19,526;4,806;23,42;7,73;16,868;11,874;18,582;14,264;27,823
11/16/2010;21,736;14,65;25,392;7,165;20,192;9,536;4,87;37,511;20,122;9,087;20,959;11,681;22,11;22,287;1,953;24,969;5,84;19,281;10,782;7,1;12,465;8,852;5,717;13,161;8,594;8,175;61,761;22,846;9,93;6,335;5,682;10,569;15,375;28,112;7,306;17,366;10,864;20,709;27,637;35,054;20,819;19,242;4,806;22,99;7,666;16,827;11,458;18,877;14,264;27,853
11/17/2010;21,433;14,551;24,946;7,105;19,985;9,544;4,82;37,106;19,876;8,979;20,708;11,503;22,061;22,242;2,007;24,492;5,592;18,764;10,765;7,072;12,472;8,852;5,685;12,479;8,311;7,926;62,225;22,389;9,845;6,264;5,724;10,37;15,375;27,666;7,146;17,358;10,658;20,304;26,874;34,523;20,401;18,745;4,806;22,499;7,624;16,835;11,647;19,01;13,748;27,862
11/18/2010;21,736;14,692;25,472;7,229;20,198;9,986;4,856;37,415;20,093;9,295;21,166;11,592;22,272;22,385;2,019;25,03;5,656;19,24;11,004;7,152;12,776;8,852;5,739;13,008;8,692;8,031;63,136;22,725;9,863;6,41;5,832;10,676;16,186;28,176;7,306;17,512;10,971;21,316;28,218;35,509;20,724;19,1;4,883;23,065;7,8;17,356;12,406;19,362;13,877;28,556
11/19/2010;21,61;14,464;25,338;7,288;20,086;9,979;4,831;37,49;19,934;9,413;21,239;11,508;22,299;22,251;1,984;24,796;5,583;19,029;10,916;7,255;13,088;8,852;5,741;13,254;8,589;8,036;64,809;22,855;9,882;6,344;5,832;10,652;16,167;28,202;7,254;17,281;10,728;20,543;28,157;35,16;20,353;19,526;4,883;22,817;7,592;17,682;12,406;19,107;13,43;28,328
11/22/2010;21,559;14,634;25,258;7,442;20,127;10,037;4,877;37,682;20,156;9,561;21,109;11,584;22,007;21,964;1,957;24,614;5,794;19,02;11,164;7,229;13,13;8,882;5,644;13,527;8,443;8,118;65,46;23,277;10,283;6,464;5,79;10,866;16,594;28,591;7,292;17,289;11,005;20,413;28,348;35,509;20,544;19,114;4,883;22,817;7,675;17,649;12,516;19,676;13,361;28,408
11/23/2010;20,76;14,169;24,323;7,441;19,701;9,58;4,745;37,497;19,63;9,353;20,888;11,288;21,84;21,839;1,964;24,033;5,656;18,148;10,791;6,839;12,613;8,776;5,543;13,072;8,204;8,036;65,646;22,424;10,101;6,271;5,724;10,582;16,371;27,921;7,254;16,951;10,926;19,986;27,065;34,652;19,289;19,022;4,883;21,916;7,5;16,795;12,041;19,257;13,182;27,278
11/24/2010;20,937;14,186;24,51;7,334;19,404;9,943;4,73;37,339;19,485;9,178;20,608;11,36;21,317;21,803;1,933;23,903;5,619;18,236;10,898;6,906;12,472;8,92;5,543;13,235;8,15;8,093;63,536;22,424;9,991;6,317;5,665;10,582;16,488;27,794;7,17;17,059;10,734;19,871;27,741;34,409;19,127;18,859;4,883;21,969;7,658;16,681;12,012;18,811;13,45;27,03
11/25/2010;21,315;14,422;24,866;7,303;19,517;10,175;4,741;37,86;19,63;9,241;21,034;11,326;21,889;22,385;1,982;24,57;5,987;18,474;11,093;7,1;13,088;9,23;5,631;13,008;8,199;8,125;65,646;22,717;10,034;6,546;5,815;11,018;16,495;28,304;7,241;17,143;10,844;20,131;28,348;35,32;19,251;18,78;4,883;22,358;7,549;17,096;12,333;18,489;13,421;27,555
11/26/2010;20,735;14,182;24,198;7,288;19,344;9,957;4,694;37,38;19,355;9,084;20,649;11,284;22,212;22,099;1,957;24,102;5,84;17,971;10,845;7,023;12,996;8,965;5,516;12,915;8,155;7,999;64,623;22,562;9,821;6,566;5,757;10,916;16,316;27,813;7,268;17,059;10,728;19,654;28,183;34,523;18,718;18,468;4,883;21,651;7,673;16,884;12,041;18,485;13,162;27,496
11/29/2010;20,643;14,161;24,154;7,243;19,404;9,849;4,677;36,996;19,273;9,11;20,552;11,203;21,851;21,839;1,945;23,747;5,702;17,593;10,702;7,201;12,854;9,003;5,482;13,069;8,091;7,944;65,088;22,984;9,894;6,328;5,657;10,71;16,556;27,22;7,308;16,813;10,658;19,452;27,749;34,925;18,31;18,234;4,882;21,218;7,717;17,063;12,056;18,529;13,113;27,06
11/30/2010;20,76;14,132;24,448;7,19;19,558;9,616;4,634;37,106;19,032;8,902;20,556;11,284;21,673;22,385;1,975;23,279;5,794;17,258;10,658;7,485;12,882;8,852;5,472;12,866;8,018;7,935;64,902;22,751;10,119;6,306;5,674;10,394;16,674;27,169;7,281;16,89;10,607;19,343;26,891;35,433;18,176;17,957;4,882;20,59;7,641;16,843;12,071;18,657;12,944;26,623
12/1/2010;21,046;14,078;24,733;7,149;19,707;9,645;4,732;37,401;19,303;9,146;21,02;11,22;22,034;23,101;2,028;23,4;6,06;17,619;11,182;7,33;13,095;9,109;5,514;13,1;8,004;8,331;66,576;23,76;10,338;6,45;5,815;10,127;16,939;27,475;7,403;17,596;10,926;19,206;26,874;35,661;18,072;18,83;4,882;21,12;7,792;17,795;12,625;18,882;13,212;27,704
12/2/2010;21,399;14,35;25,258;7,227;20,147;9,725;4,778;38,032;19,443;9,069;20,892;11,298;21,953;23,254;2,05;23,946;6,097;18,06;11,102;7,43;13,081;9,147;5,626;13,223;8,096;8,246;65,051;24,149;10,326;6,428;5,915;10,509;17,267;27,8;7,341;17,52;10,926;19,423;27,333;36,283;18,167;19,029;4,806;21,677;7,981;18,129;12,837;19,102;13,172;27,853
12/3/2010;21,399;14,35;25,134;7,23;19,671;9,711;4,725;38,306;19,216;8,959;20,781;11,276;22,196;23,907;2,093;24,015;6,152;18,676;11,058;7,51;13,095;9,003;5,644;13,223;7,95;8,113;65,535;23,467;10,399;6,41;5,924;10,569;17,082;28,418;7,257;17,62;10,903;19,61;28,348;36,412;18,024;19,036;4,806;22,331;7,924;18,056;12,589;19,393;13,758;28,09
12/6/2010;21,66;14,063;25,463;7,358;19,374;9,769;4,674;38,814;19,086;8,843;20,692;11,018;21,948;23,63;2,147;24,674;6,161;18,597;11,04;7,319;13,074;8,958;5,658;13,493;7,808;8,13;65,088;23,2;10,192;6,568;6,04;10,812;17,415;28,686;6,97;18,173;10,77;19,452;29,882;36,42;17,986;19,242;4,728;22,137;8,005;17,966;12,275;18,41;14,294;27,862
12/7/2010;22,03;14,038;25,909;7,373;19,16;9,827;4,682;39,369;19,071;8,922;20,785;11,175;21,678;23,639;2,152;24,761;6,134;19,205;11,013;7,252;13,13;9,018;5,653;13,377;7,94;8,28;64,623;22,674;10,125;6,541;6,032;11,013;17,329;29,177;7,173;18,18;10,624;19,95;29,206;37,004;18,785;19,412;4,728;22,888;8,088;17,983;12,538;18,564;13,798;28,011
12/8/2010;21,341;13,89;24,955;7,261;18,928;9,645;4,617;38,711;18,965;8,681;20,649;10,973;21,312;23,46;2,153;24,648;6,042;19,09;10,88;6,971;12,882;9,003;5,582;13,496;7,94;8,196;64,177;22,415;9,742;6,413;6,04;10,791;17,001;28,591;7,062;17,658;9,895;19,892;29,232;36,382;18,338;19,043;4,728;22,844;7,886;17,82;12,26;18,043;13,311;26,762
12/9/2010;21,164;13,886;24,724;7,336;18,69;9,42;4,574;38,114;18,796;8,612;20,629;11,119;21,22;23,263;2,189;24,536;6,042;19,002;10,969;7,09;12,911;8,852;5,524;13,466;7,877;7,956;63,229;21,691;9,578;6,322;5,857;10,752;17,199;27,934;6,894;17,497;9,923;19,625;29,691;35,282;18,072;19,05;4,651;22,543;7,832;17,25;11,903;17,867;13,381;26,395
12/10/2010;21,525;13,785;25,125;7,31;18,488;9,319;4,524;38,738;18,623;8,34;20,655;11,119;21,155;23,495;2,149;24,319;6,033;19,469;10,969;6,816;12,946;8,973;5,516;13,496;7,838;7,819;63,275;21,647;9,407;6,24;5,882;10,746;16,927;28,367;6,794;17,251;9,616;19,755;28,989;34,826;18,11;18,766;4,728;23,047;7,817;16,957;11,582;17,752;13,291;25,88
12/13/2010;21,769;13,785;25,392;7,382;18,429;9,203;4,538;39,15;18,671;8,305;20,992;10,96;21,457;23,648;2,144;25,091;6,354;20,324;10,969;7,046;13,095;8,761;5,267;13,493;7,735;7,885;62,857;22,234;9,547;6,184;5,982;11,026;17,051;28,591;6,929;17,673;9,926;20,001;29,821;34,75;18,443;18,674;4,728;23,975;7,781;17,201;11,728;17,889;13,599;26,009
12/14/2010;21,719;13,869;25,374;7,367;18,488;9,304;4,531;39,753;18,623;8,635;20,803;11,055;21,495;23,236;2,114;24,943;6,225;20,544;10,924;6,979;13,066;8,927;5,372;13,435;7,589;7,857;62,392;22,553;9,249;6,226;5,907;11,06;16,865;28,686;6,848;17,596;9,966;20,47;29,917;34,902;18,889;18,319;4,651;24,346;7,728;16,966;12,158;18,308;13,411;25,424
12/15/2010;21,517;13,819;25,142;7,413;18,393;9,152;4,531;39,356;18,507;8,672;21,118;10,99;21,355;22,967;2,076;23,929;6,198;20,086;10,978;6,901;13,024;8,995;5,448;13,767;7,52;7,642;63,396;21,768;9,426;6,266;5,832;11,175;16,847;28,495;6,94;17,312;10,014;20,348;28,625;35,062;18,443;18,198;4,651;24,028;7,732;16,705;11,888;18,529;13,748;25,127
12/16/2010;21,441;13,739;25,036;7,508;18,459;9,326;4,567;39,095;18,579;8,464;21,197;10,904;21,587;23,236;2,144;23,591;6,262;20,006;10,987;6,612;13,307;8,995;5,619;14,263;7,452;7,757;62,764;21,492;9,608;6,419;5,832;11,206;16,68;28,559;6,902;16,989;9,929;19,704;27,897;34,189;18,224;18,326;4,728;23,86;7,692;16,225;11,275;18,86;13,569;25,533
12/17/2010;21,214;13,54;24,848;7,553;18,156;9,21;4,488;39,013;18,386;8,243;20,894;10,753;21,247;23,657;2,071;22,758;6,29;19,61;10,88;6,506;13,59;8,98;5,482;13,878;7,257;7,862;63,043;21,302;9,76;6,494;5,774;11,279;16,661;28,144;6,902;16,936;9,737;19,618;27,299;35,282;18,062;18,056;4,728;23,294;7,768;15,509;10,429;18,485;13,5;24,71
12/20/2010;21,811;13,664;25,561;7,693;18,233;9,42;4,56;39,287;18,627;8,121;21,296;10,825;21,166;24,838;2,137;22,932;6,409;20,262;10,995;6,364;14,036;8,852;5,597;13,582;7,476;8,157;63,87;19,759;10,015;6,508;5,757;11,357;16,476;28,367;7,127;17,051;9,596;19,798;27,238;35,502;18,31;18,347;4,728;24,125;7,981;15,794;10,881;18,22;13,52;25,077
12/21/2010;21,727;13,533;25,49;7,631;17,983;9,384;4,477;38,992;18,241;8,275;21,132;10,774;21,085;24,552;2,165;22,637;6,345;19,751;10,945;6,3;14,156;8,89;5,548;13,536;7,364;8,118;64,596;20,104;10,192;6,394;5,79;11,496;16,624;28,431;7,197;17,02;9,46;19,452;27,906;36,01;18,119;18,177;4,728;23,444;7,69;15,208;10,728;17,642;13,639;24,929
12/22/2010;21,66;13,702;25,303;7,926;18,126;9,156;4,538;39,205;18,623;8,537;20,919;10,804;21,463;24,606;2,162;23,833;6,538;20,394;11,062;6,633;14,164;8,973;5,607;13,545;7,345;8,077;64,168;20,095;10,399;6,431;5,832;11,504;16,686;28,457;7,038;16,951;10,036;19,639;27,697;35,744;18,395;18,674;4,728;24,213;7,954;16,013;11,049;17,443;14,046;24,76
12/23/2010;21,728;13,863;25,312;7,758;18,381;9,214;4,628;39,143;18,907;8,514;21,397;11,015;21,576;24,274;2,157;23,747;6,758;20,473;10,99;6,597;14,114;8,7;5,433;13,61;7,393;8,036;63,322;19,379;10,283;6,278;5,815;11,258;16,519;28,431;7,143;16,805;9,799;19,459;27,472;36,078;18,195;18,958;4,728;24,063;7,93;16,347;11,085;17,068;14,443;24,433
12/24/2010;21,728;13,863;25,312;7,758;18,381;9,214;4,628;39,143;18,907;8,514;21,397;11,015;21,576;24,274;2,157;23,747;6,758;20,473;10,99;6,597;14,114;8,7;5,433;13,61;7,393;8,036;63,322;19,379;10,283;6,278;5,815;11,258;16,519;28,431;7,143;16,805;9,799;19,459;27,472;36,078;18,195;18,958;4,728;24,063;7,93;16,347;11,085;17,068;14,443;24,433
12/27/2010;21,66;13,732;25,473;7,816;18,507;9,222;4,635;38,924;18,917;8,535;21,308;10,998;21,42;24,489;2,189;23,4;6,859;20,086;10,909;6,764;14,1;8,776;5,374;13,415;7,35;7,997;63,089;19,388;10,332;6,203;5,832;11,517;16,371;28,042;7,214;16,767;9,991;19,293;26,744;35,357;17,872;19,164;4,728;23,886;7,998;16,193;10,954;17,201;14,681;24,859
