Date;PETR4;BBDC4;PETR3;ABEV3;BBAS3;B3SA3;ITSA4;VALE3;ITUB4;LREN3;UGPA3;BBDC3;VIVT4;BRFS3;KROT3;FIBR3;JBSS3;GGBR4;EMBR3;RENT3;BRKM5;EQTL3;WEGE3;RADL3;LAME4;CCRO3;PCAR4;HYPE3;BRML3;CMIG4;TIMP3;SBSP3;EGIE3;BRAP4;ESTC3;ELET3;MULT3;CSNA3;BTOW3;NATU3;USIM5;CSAN3;TAEE1;GOAU4;ENBR3;CYRE3;MRVE3;IGTA3;MRFG3;GOLL4
1/28/2014;14,052;13,574;13,466;13,898;16,123;8,238;4,133;25,765;17,675;9,307;46,005;14,979;32,999;41,081;7,953;22,678;7,689;15,408;17,992;9,065;14,31;20,417;7,433;13,543;9,725;12,636;91,579;13,618;10,093;8,337;11,375;19,518;25,38;15,977;15,805;4,969;13,657;10,267;19,137;33,408;11,809;27,101;10,225;19,45;7,176;12,86;6,933;18,94;4,38;10
1/29/2014;13,818;13,189;13,158;13,656;15,309;7,954;4,064;25,627;17,309;9,139;46,623;14,598;32,326;40,73;7,984;22,465;7,512;15,389;18,011;8,925;14,203;20,198;7,417;13,572;9,634;12,549;89,451;13,364;9,816;8,213;11,357;18,993;25,282;15,769;15,586;4,894;13,287;10,024;20,638;32,311;11,829;26,973;10,373;19,413;7,322;12,652;6,836;18,515;4,34;9,91
1/30/2014;13,687;13,066;13,062;13,518;15,187;7,745;4,059;26,384;17,238;9,092;46,623;14,588;31,87;40,986;7,907;23,237;7,522;15,64;17,622;8,893;14,126;19,777;7,311;13,467;9,459;12,31;88,896;13,233;9,715;8,244;11,466;18,905;25,425;16,304;15,35;4,856;13,259;10,123;20,331;32,172;11,653;26,507;10,1;19,666;7,061;12,625;6,723;18,312;4,23;9,86
1/31/2014;13,612;12,984;12,965;13,38;15,149;7,77;4,049;26,083;17,232;9,112;46,288;14,562;32,471;39,922;7,903;22,918;7,54;15,408;17,356;8,846;13,857;19,595;7,244;13,733;9,427;12,206;89,499;13,189;9,393;8,405;11,204;18,931;25,312;16,111;15,081;4,846;13,138;9,808;20,024;32,959;11,381;25,776;10,014;19,385;6,992;12,425;6,602;18,303;4,11;9,54
2/3/2014;12,948;12,821;12,6;13,302;15,264;7,711;4,039;26,124;17,383;8,922;45,52;14,165;32,275;39,105;7,971;23,272;7,466;15,278;17,242;8,727;13,658;19,357;7,231;13,296;9,122;11,975;88,637;13,005;9,261;8,491;11,177;18,459;25,546;15,866;15,502;4,733;12,929;9,556;20,015;33,685;11,167;25,769;9,877;19,14;7,077;11,973;6,417;18,127;3,97;9,17
2/4/2014;12,882;13,057;12,542;13,181;15,431;7,619;4,208;26,026;18,168;8,907;45,723;14,399;32,095;38,82;7,927;23,095;7,225;15,055;17,223;8,665;13,581;19,622;7,242;13,344;9,199;12,007;88,646;13,049;9,431;8,312;11,05;17,969;25,358;15,836;15,569;4,733;13,011;9,601;19,225;33,305;11,235;25,656;9,764;18,906;7,123;11,921;6,409;18,146;3,94;9,2
2/5/2014;12,686;13,011;12,254;13,078;15,454;7,736;4,193;26,588;18,138;8,839;44,177;14,358;31,863;38,925;8,12;22,545;7,16;14,907;17,346;8,73;13,151;19,266;7,119;13,325;9,096;11,855;87,698;13,022;9,923;7,996;11,393;17,977;24,996;15,97;15,998;4,629;13,232;9,727;19,26;32,717;11,439;26,085;9,769;18,756;7,077;11,929;6,409;18,238;3,8;9,25
2/6/2014;12,985;13,123;12,562;13,276;15,697;7,954;4,277;27,426;18,451;8,89;44,866;14,499;31,972;38,488;8,247;22,731;7,169;15,074;17,327;8,721;13,29;19,448;7,196;13,524;9,154;11,871;88,656;13,066;9,809;8,058;11,348;18,179;25,162;16,378;16,217;4,704;13,056;9,907;19,444;32,587;11,624;26,062;9,798;19;7,184;12,121;6,61;18,238;3,82;9,74
2/7/2014;13,247;13,339;12,715;13,742;16,101;7,912;4,277;27,507;18,451;9,04;45,74;14,823;31,827;38,944;8,466;22,989;7,271;15,408;17,498;8,832;13,228;20,015;7,218;13,524;9,258;12,134;88,599;13,294;9,816;8,07;11,439;18,949;25,599;16,393;16,402;4,742;13,09;10,168;19,76;33,607;11,78;26,409;9,849;19,413;7,23;12,269;6,82;18,312;3,93;10,24
2/10/2014;13,406;13,457;12,889;13,777;16,139;7,77;4,282;27,328;18,575;9,075;45,034;14,817;31,986;38,896;8,621;23,06;7,253;15,222;17,906;8,934;13,458;19,924;7,247;13,439;9,206;11,967;89,116;13,399;9,967;8,07;11,393;18,984;25,629;16,052;16,495;4,733;13,299;9,988;19,365;33,503;11,313;26,236;9,832;19,056;7,176;12,034;6,796;18,718;3,85;10,27
2/11/2014;13,696;13,468;13,119;13,949;16,565;7,937;4,257;27,353;18,516;8,98;45,052;14,74;32,579;38,08;8,65;22,669;7,271;15,083;17,726;9,261;13,374;19,521;7,25;13,382;9,206;11,935;89,317;13,478;10,106;7,99;11,159;19,386;25,862;16,059;16,688;4,723;13,199;10,006;19,629;33,357;11,244;25,874;9,855;18,878;7,046;12,156;6,796;18,654;3,85;10,52
2/12/2014;13,893;13,634;13,35;13,941;16,656;7,778;4,267;27,923;18,557;8,965;45,502;14,924;32,984;38,687;8,678;23,077;7,336;14,832;18,305;9,503;13,926;19,339;7,404;13,41;9,199;12,15;90,946;13,452;10,22;8,2;11,384;20,148;26,201;16,2;16,545;4,79;13,278;10,384;19,4;33,097;11,439;26,198;9,843;18,558;7,383;12,19;6,836;18,561;3,93;10,41
2/13/2014;13,509;13,411;13,004;13,595;15,644;7,686;4,183;27,524;18,203;8,902;44,681;14,587;32,384;38,004;8,628;22,616;7,141;14,739;18,618;9,182;13,727;18,79;7,569;13,391;9,115;11,951;89,969;13,338;10,049;8,25;11,168;19,089;25,546;15,992;16,453;4,657;12,999;10,204;19,014;31,446;11,439;25,551;9,633;18,427;7,084;11,79;6,578;18,09;3,83;10,17
2/14/2014;13,537;13,561;13,062;14,087;15,66;7,786;4,178;27,882;18,28;9,042;44,902;14,924;32,572;38,137;8,694;22,723;7,281;14,971;18,77;9,109;14,134;18,681;7,709;13,315;9,316;12,19;92,949;13,513;10,447;8,256;11,33;19,413;25,568;16,356;16,562;4,761;13,253;10,393;19,137;31,654;11,235;26,273;9,684;18,643;7,13;11,816;6,836;18,34;3,91;10,56
2/17/2014;13,406;13,711;12,917;14,277;15,652;7,92;4,237;28,077;18,392;8,907;45,475;14,987;32,398;38,279;8,722;22,785;7,318;14,758;18,656;9,1;14,586;18,004;7,869;13,344;9,186;12,349;91,416;13,206;10,188;8,04;11,168;19,229;24,86;16,505;16,528;4,496;12,944;10,105;19,225;31,291;10,631;26,747;9,712;18,465;6,801;12,008;6,651;18,331;3,9;10,5
2/18/2014;13,201;13,572;12,783;13,941;15,223;7,761;4,208;28,085;18,363;8,909;45,652;14,766;31,335;37,994;8,617;22,652;6,817;13,867;18,372;9,086;13,658;17,045;7,869;13,344;8,992;12,063;90,553;13,119;9,999;7,749;11,059;18,467;24,424;16,549;16,032;4,326;12,862;9,637;19,014;30,66;9,794;26,168;9,724;17,441;6,494;11,52;6,183;18,266;3,52;10,41
2/19/2014;12,985;13,365;12,638;13,725;14,787;7,661;4,161;27,98;18,167;8,815;45,573;14,535;30,634;37,32;8,396;22,687;6,585;13,746;18,391;9,173;12,983;17,008;7,776;13,296;8,855;11,951;89,327;13,031;9,873;7,681;10,77;18,24;24,205;16,453;15,544;4,307;12,853;9,493;19,032;29,821;9,599;24,873;9,712;17,272;6,425;11,364;6,272;18,21;3,47;10,52
2/20/2014;13,079;13,716;12,706;13,863;15,055;7,795;4,211;28,085;18,425;8,912;45,873;14,84;30,598;38,421;8,466;22,838;6,659;13,941;18,505;9,179;13,136;17,858;7,826;13,382;8,94;12,15;90,86;13,049;10,302;7,804;10,634;18,397;25,199;16,312;15,788;4,383;13,111;9,853;19,295;30,464;9,813;25,287;9,792;17,554;6,594;11,529;6,336;18,404;3,63;11,07
2/21/2014;13,163;13,82;12,783;14,139;15,376;7,929;4,242;28,004;18,539;9,23;45,493;14,924;30,786;38,175;8,867;22,767;6,9;13,756;18,448;9,255;13,466;18,123;7,882;13,619;9,122;12,134;91,703;13,154;10,749;7,94;10,662;18,774;25,184;16,349;16,2;4,477;13,208;10,033;19,62;30,661;10,057;25,588;9,86;17,366;6,793;11,66;6,497;18,681;3,78;11,27
2/24/2014;13,107;14,032;12,706;14,122;15,009;8,012;4,272;27,402;18,533;9,379;45,882;15,308;30,836;37,823;9,09;22,616;6,872;13,616;18,514;9,346;13,059;18,306;7,874;14,17;9,148;12,094;92,451;13,066;10,825;7,965;10,391;18,958;24,763;15,843;16,503;4,477;13,617;9,907;19,971;30,545;9,813;26,619;9,849;17,216;6,655;11,694;6,409;18,903;3,84;11,32
2/25/2014;13,21;13,84;12,773;14,139;14,97;7,945;4,262;26,368;18,575;9,406;45,661;14,94;30,453;37,909;9,274;21,889;6,835;13,867;18,761;9,281;12,584;18,297;7,816;14,957;9,128;12,222;91,406;12,812;10,737;7,971;10,074;18,765;24,476;15,316;17,227;4,449;13,423;9,592;19,558;30,482;9,609;26,898;9,758;17,301;6,693;11,529;6,247;18,931;3,85;11,23
2/26/2014;12,798;13,732;12,408;14,416;14,817;7,92;4,191;26,197;18,497;9,391;45,829;14,761;31,089;37,994;9,241;21,924;6,733;13,598;19,369;9,159;12,607;18,013;7,878;15,147;9,128;12,349;92,278;12,856;10,743;7,897;10,101;18,739;24,665;15,405;17,421;4,477;13,417;9,466;19,874;30,777;9,492;26,755;9,775;17,038;6,716;11,512;6,272;18,94;3,79;11,08
2/27/2014;12,77;13,882;12,379;14,381;15,078;7,979;4,216;26,588;18,581;9,539;46,527;14,998;31,248;38,194;9,276;21,942;6,798;13,635;19,843;9,182;12,63;18,068;8,02;15,451;9,362;12,78;92,681;13,031;11,002;7,953;10,029;18,59;24,823;15,747;17,791;4,515;13,438;9,61;19,804;30,956;9,696;26,484;9,934;17,028;6,778;11,573;6,296;19,189;3,84;11,14
2/28/2014;12,714;14,001;12,475;14,372;15,338;8,364;4,237;26,514;18,605;9,574;46,68;15,292;30,742;38,374;9,473;21,623;6,845;13,403;19,672;9,06;12,392;17,95;8,02;15,66;9,316;12,772;93,639;12,733;11,216;8,101;10,237;18,616;24,913;15,673;18,111;4,648;13,923;9,16;19,778;30,625;9,511;25,814;10,134;16,709;6,755;11,364;6,401;19,54;4;11,01
3/3/2014;12,714;14,001;12,475;14,372;15,338;8,364;4,237;26,514;18,605;9,574;46,68;15,292;30,742;38,374;9,473;21,623;6,845;13,403;19,672;9,06;12,392;17,95;8,02;15,66;9,316;12,772;93,639;12,733;11,216;8,101;10,237;18,616;24,913;15,673;18,111;4,648;13,923;9,16;19,778;30,625;9,511;25,814;10,134;16,709;6,755;11,364;6,401;19,54;4;11,01
3/4/2014;12,714;14,001;12,475;14,372;15,338;8,364;4,237;26,514;18,605;9,574;46,68;15,292;30,742;38,374;9,473;21,623;6,845;13,403;19,672;9,06;12,392;17,95;8,02;15,66;9,316;12,772;93,639;12,733;11,216;8,101;10,237;18,616;24,913;15,673;18,111;4,648;13,923;9,16;19,778;30,625;9,511;25,814;10,134;16,709;6,755;11,364;6,401;19,54;4;11,01
3/5/2014;12,433;13,84;12,225;14,243;15,56;8,289;4,178;25,855;18,325;9,591;46,008;14,929;31,408;41,224;9,548;21,685;6,817;13,291;19,634;8,884;11,924;17,776;8,058;15,508;9,206;12,756;92,949;12,461;11,33;8,25;10,246;18,669;24,514;15,033;18,464;4,638;13,769;8,799;20,261;30,822;9,19;25,438;10,139;16,531;6,609;11,12;6,344;19,531;4,02;10,77
3/6/2014;12,452;13,887;12,225;14,433;15,507;8,314;4,183;25,839;18,35;9,622;45,937;14,929;31,379;41,879;9,48;21,596;6,891;13,16;19,34;8,905;12,016;17,84;8,152;15,546;9,232;12,875;93,035;12,619;11,349;8,238;10,309;18,389;24,476;14,944;18,296;4,591;13,945;8,836;20,313;31,107;9,219;25,393;10,282;16,417;6,617;11,216;6,473;19,67;3,96;10,44
3/7/2014;12,359;14,244;12,158;14,398;15,17;8,473;4,193;24,78;18,506;9,594;46,357;15,218;31,733;41,556;9,265;21,72;6,845;12,974;19,198;8,8;11,548;17,228;8,037;15,517;9,141;12,819;92,633;12,628;11,437;7,984;10,237;18,144;24,092;14,32;17,942;4,401;13,923;8,428;19,91;31,661;8,742;25,43;10,253;15,993;6,279;11,138;6,651;19,485;3,92;10,06
3/10/2014;12,069;13,841;11,85;14,182;14,948;8,347;4,112;24,015;18,043;9,481;46,053;14,855;32,087;41,281;9,14;21,144;6,641;12,424;19,131;8,759;11,356;16,688;7,951;15,584;9,083;12,604;91,751;12,821;11,286;7,804;10,101;18,03;23,369;13,711;17,951;4,326;13,578;7,984;20,19;31,545;8,324;25,197;10,025;15,389;6,241;10,789;6,425;19,236;3,91;9,85
3/11/2014;12,125;13,892;11,927;14,243;14,894;8,18;4,143;23,999;18,398;9,489;45,784;14,85;32,912;41,338;9,375;20,993;6,594;12,647;19,017;8,817;11,555;16,752;7,967;15,546;9,186;12,644;91,473;12,908;11,298;7,928;10,119;18,056;23,256;13,77;18,161;4,383;13,666;8,011;20,84;32,028;8,402;25,807;10,094;15,578;6,333;10,755;6,449;19,217;3,84;10,03
3/12/2014;12,237;13,908;11,927;14,269;14,725;8,155;4,158;23,86;18,145;9,547;45,74;14,86;32,624;41,224;9,569;20,913;6,659;12,703;19,065;8,8;11,402;17,218;7,98;15,299;9,193;12,756;89,729;13,031;11,223;7,984;10,165;18,345;23,475;13,807;18,026;4,449;13,766;7,873;21,156;31,617;8,246;25,445;10,282;15,587;6,409;10,789;6,489;19,309;3,84;9,61
3/13/2014;12,218;13,789;11,907;14,174;14,889;8,172;4,138;23,787;18,001;9,522;45,301;14,718;32,07;41,034;9,438;21,197;6,752;12,853;18,524;8,849;11,648;17,611;7,916;15,043;9,388;12,692;89,614;13,259;10,939;8,25;10,092;17,925;23,648;13,569;18,035;4,695;13,735;7,965;21,727;31,304;8,217;25,445;10,367;15,691;6,755;10,807;6,602;19,282;3,9;9,78
3/14/2014;11,947;13,577;11,638;14,122;14,609;8,105;4,041;23,673;17,484;9,569;44,764;14,644;31,922;41,062;9,337;21,144;6,65;12,974;18,457;8,832;11,471;17,319;7,916;15,052;9,433;12,684;89,087;13,329;11,04;7,984;10,02;17,566;23,618;13,547;17,85;4,581;13,611;8,502;21,305;31,277;8,45;24,836;10,447;15,738;6,793;10,615;5,836;18,691;3,84;9,59
3/17/2014;11,76;13,675;11,561;14,044;14,515;8,172;4,087;23,812;17,677;9,661;44,8;14,702;32,011;41,404;9,569;21,188;6,613;12,983;18,438;9,051;11,525;17,182;8,023;15,242;9,498;12,692;89,308;13,373;11,046;7,866;10,029;17,54;23,716;13,644;17,858;4,638;13,678;8,901;21,472;31,384;8,577;24,625;10,47;15,766;6,624;10,589;5,546;18,681;3,73;9,8
3/18/2014;11,76;13,856;11,552;14,338;14,484;8,339;4,092;23,828;17,839;9,629;44,818;14,85;31,863;41,518;10,095;21,224;6,641;12,899;18,571;9,051;11,624;17,054;8,286;15,574;9,667;12,819;90,256;13,452;11,191;7,996;9,948;17,618;23,723;13,674;17,959;4,657;13,857;8,799;21,63;31,599;8,577;24,52;10,566;15,691;6,67;10,546;5,611;18,838;3,71;10
3/19/2014;12,097;13,98;11,869;14,2;14,756;8,548;4,158;23,999;18,187;9,802;45,722;15,118;32,713;41,622;10,12;21,525;6,826;13,077;18,761;9,074;12,139;17,218;8,361;16,058;9,868;13,21;92,24;13,723;11,286;8,163;10,147;18,021;24,243;13,963;18,632;4,875;13,981;8,854;21,832;31,509;8,908;24,76;10,532;16,012;6,893;10,659;5,659;18,783;3,81;10,25
3/20/2014;12,312;14,11;12,196;14,295;15,262;8,565;4,173;23,82;18,175;9,84;46,044;15,302;32,705;41,281;10,269;21,889;7,104;12,983;18,637;9,133;12,545;17,328;8,299;16,305;9,784;13,051;91,962;13,776;11,103;8,238;10,11;17,163;24,454;13,896;18,582;5,111;13,641;8,734;21,674;31,536;9,18;24,685;10,646;15,785;7;10,589;5,603;18,7;3,91;10,35
3/21/2014;12,583;14,374;12,408;14,355;15,745;8,615;4,265;24,137;18,482;9,899;46,626;15,476;33,348;41,148;10,411;21,942;7,086;13,077;18,599;9,2;12,591;17,392;8,417;16,818;9,849;13,051;92,384;13,863;11,109;8,182;10,318;16,638;24,891;14,157;17,925;5,14;13,793;8,799;21,692;32,126;9,103;24,565;10,6;15,776;6,969;10,72;5,732;18,746;3,94;10,35
3/24/2014;12,976;14,7;12,927;14,364;16,01;8,582;4,321;24,65;18,878;10,063;46,957;15,481;33,555;41,622;10,468;22,572;7,03;13,282;18,637;9,168;12,929;17,456;8,509;17,03;10,005;13,186;92,518;13,951;11,04;8,436;10,183;17,102;24,86;14,216;18,026;5,424;13,939;8,919;21,955;32,072;9,297;24,911;10,845;15,898;7,153;10,729;5,836;18,718;4,12;10,3
3/25/2014;13,219;14,886;13,148;14,338;16,118;8,59;4,432;24,984;19,167;10,114;47,7;15,987;33,622;41,528;10,558;22,119;6,863;13,394;18,656;9,29;13,036;17,694;8,46;17,03;10,214;13,194;92,47;14,144;11,254;8,559;10,092;17,085;25,132;14,246;18,085;5,433;14,114;9,058;21,858;32,206;9,414;24,986;10,971;15,983;7,207;10,885;5,836;19,097;4,1;10,36
3/26/2014;13,425;14,958;13,254;14,329;16,266;8,582;4,498;24,797;19,371;9,989;47,539;16,181;33,422;41,993;10,403;21,561;6,705;13,179;18,904;9,226;12,952;17,684;8,354;17,096;10,188;13,329;91,636;14,1;11,197;8,788;10,21;16,971;25,117;14,105;17,547;5,433;14,248;8,919;22,64;31,965;9,473;25,024;10,953;15,889;7,207;11,068;6,014;18,7;3,99;10,5
3/27/2014;13,397;15,202;13,35;14,416;16,671;8,624;4,539;24,943;19,852;10,026;48,022;16,571;34,205;42,525;10,398;21,25;6,789;13,31;18,904;9,171;12,998;17,675;8,356;17,391;10,279;13,361;91,32;14,056;11,298;8,795;10,427;17,207;25,44;14,223;17,858;5,547;14,29;9,049;22,771;32,376;9,667;25,363;10,902;15,936;7,261;11,164;6,143;18,977;4;10,64
3/28/2014;14,22;15,698;13,966;14,58;17,122;8,967;4,57;25;19,894;10,397;48,434;17,466;34,471;42,933;10,765;21,978;7,095;13,366;18,989;9,465;13,435;18,123;8,483;17,495;10,567;13,632;93,926;14,416;11,519;9,358;10,535;17,794;26,261;14,342;18,17;5,944;14,551;9,123;23,272;33,019;9,872;25,596;10,578;15,993;7,452;11,442;6,393;19,125;4,12;10,79
3/31/2014;14,501;15,776;14,197;14,536;17,317;9,126;4,605;25,48;19,912;10,532;48,452;17,392;35,092;42,61;10,785;21,969;7,151;13,366;19,075;9,582;13,527;18,279;8,472;18,056;10,743;13,656;95,086;14,337;12,03;9,42;10,517;18,074;26,435;14,439;18,632;5,973;14,569;9,086;23,658;33,591;9,735;25,904;10,657;16,03;7,498;11,686;6,312;19,448;4,26;10,9
4/1/2014;14,482;16,04;14,139;14,502;17,621;9,042;4,651;25,277;20,203;10,511;48,694;17,461;34,701;42,924;10,708;21,836;6,965;13,067;19,132;9,388;13,059;18,279;8,502;18,331;10,749;13,433;94,635;14,083;11,91;9,135;10,535;18,345;25,885;14,521;18,994;5,982;14,478;8,817;23,526;32,867;9,599;25,837;10,6;15,842;7,514;11,668;6,409;19,651;4,32;10,94
4/2/2014;14,688;16,211;14,456;14,683;17,675;9,076;4,732;25,513;20,389;10,542;49,732;17,692;34,435;43,133;10,688;22,146;7,002;12,993;19,284;9,429;13,22;18,461;8,515;18,084;10,821;13,505;95,201;13,942;11,86;9,314;10,607;18,748;26,216;14,595;19,053;6,37;14,551;8,928;23,693;32,805;9,667;26,115;10,766;15,87;7,652;11,729;6,368;19,993;4,39;11,01
4/3/2014;15,052;16,428;14,592;14,812;17,94;9,327;4,819;26,148;20,738;10,644;49,32;17,839;33,836;43,674;10,561;22,35;7,039;13,254;19,132;9,449;13,267;18,635;8,623;18,103;11,213;13,744;96,542;14,03;11,948;9,581;10,598;18,818;25,968;15,197;19,272;6,579;14,599;8,965;23,974;33,484;9,755;26,77;10,623;16,21;7,82;11,459;6,272;20,538;4,5;11,52
4/4/2014;15,281;16,387;14,831;14,655;18,002;9,469;4,803;26,441;20,534;10,634;49,32;17,444;33,821;43,598;10,591;22,385;7,16;12,993;18,809;9,628;13,29;18,726;8,703;18,55;11,121;13,473;98,603;14,161;12,106;9,562;10,499;19,036;25,576;15,509;19,247;6,777;14,693;9,114;24,685;33,689;9,784;27,485;10,635;15,898;7,675;11,468;6,28;19,965;4,58;12,17
4/7/2014;15,63;16,547;15,021;14,62;18,539;9,578;4,864;26,612;20,726;10,78;50,135;17,639;33,954;43,76;10,468;22,048;7,169;12,806;18,285;9,812;13,351;18,681;8,582;18,75;11,232;13,321;100,912;14,31;12,005;9,63;10,065;18,686;25,712;15,673;19,339;6,9;14,645;9,104;25,106;34,145;9,891;27,545;10,675;15,795;7,483;11,355;6,264;19,873;4,59;12,01
4/8/2014;15,649;16,718;15,06;14,507;18,64;9,62;4,793;26,97;20,714;10,738;49,705;17,807;33,821;43,788;10,229;21,153;7,336;12,862;18,171;9,844;12,86;18,489;8,641;18,427;11,134;13,433;102,177;14,416;12,156;9,698;9,93;18,072;25,606;15,71;19,289;6,834;14,875;8,901;25,51;35,69;9,268;26,988;10,663;15,748;7,284;11,694;6,304;19,863;4,47;12,15
4/9/2014;15,351;16,428;14,772;14,455;17,924;9,503;4,692;26,653;20,293;10,587;49,32;17,57;33,829;44,007;10,152;20,958;7,234;12,61;18,009;9,716;12,453;17,538;8,703;18,246;11,037;13,545;99,436;14,389;11,721;9,209;9,948;17,517;24,348;15,524;19,28;6,314;14,918;8,252;25,229;36,173;8,314;26,717;10,834;15,568;7,207;11,59;6,054;19,743;4,4;12,1
4/10/2014;15,48;16,506;14,951;14,559;17,8;9,461;4,717;26,457;20,48;10,73;49,678;17,418;33,415;44,852;10,117;20,842;7,169;12,452;18,142;9,663;12,441;17,703;8,846;18,008;11,056;13,576;99,561;14,223;11,582;9,543;10,011;18,226;24,815;15,591;19,104;6,408;15,003;8,382;25,3;36,629;8,567;27,094;10,675;15,333;7,268;11,599;5,965;19,679;4,31;11,96
4/11/2014;15,341;16,48;14,801;14,586;17,971;9,402;4,702;26,172;20,425;10,669;49,687;17,481;33,274;44,482;10,207;20,496;7,271;12,433;18,114;9,692;12,353;17,712;8,964;17,97;11,154;13,568;98,785;14,188;11,614;9,525;9,668;17,726;24,943;15,524;19,171;6,522;14,86;8,354;23,263;36,637;8,781;27,53;10,885;15,285;7,261;11,555;5,933;19,716;4,25;11,82
4/14/2014;15,759;16,863;15,2;14,951;18,134;9,478;4,778;26,669;20,78;10,579;50,358;17,707;33,91;45,735;10,42;20,221;7,355;12,424;17,971;9,929;12,226;17,849;9,01;17,666;11,167;13,903;100,5;14,205;11,664;9,791;9,604;17,717;25,124;15,866;19,659;6,607;14,915;8,475;22,789;36,361;8,996;28,441;11,016;15,333;7,399;11,721;5,885;20,039;4,34;11,92
4/15/2014;15,062;16,319;14,483;14,742;17,636;9,277;4,661;25,318;20,197;10,368;49,526;17,117;33,215;44,861;10,052;19,955;7,104;12,051;17,628;9,862;12,099;17,684;8,889;17,106;10,913;13,521;99,455;14,004;11,488;9,574;9,261;17,545;24,876;15,1;19,55;6,749;14,778;8,262;22,771;35,824;8,703;27,666;11,096;14,842;7,498;11,59;5,861;19,531;4,08;12,14
4/16/2014;15,172;16,754;14,722;14,96;17,776;9,377;4,702;25,878;20,474;10,384;49,947;17,639;33,681;45,593;10,168;20,124;7,243;12,218;17,98;9,947;12,393;17,986;9,064;17,03;11,01;13,669;100,596;14,03;11,513;9,63;9,433;17,69;25,139;15,412;19,651;6,863;14,815;8,465;22,578;35,914;8,762;28,192;11,261;15,05;7,56;11,468;5,869;19,605;4,21;12,24
4/17/2014;15,47;16,703;14,841;15,046;17,955;9,335;4,742;25,987;20,588;10,529;50,663;17,549;34,139;46,353;10,227;20,354;7,271;12,368;18,342;9,967;12,449;18,215;9,279;17,191;11,069;13,885;101,993;14,048;11,645;9,673;9,758;18,326;25,305;15,576;19,541;6,91;15,006;8,419;22,631;36,137;8,723;28,185;11,278;15,201;7,728;11,52;5,909;19,688;4,33;12,28
4/18/2014;15,47;16,703;14,841;15,046;17,955;9,335;4,742;25,987;20,588;10,529;50,663;17,549;34,139;46,353;10,227;20,354;7,271;12,368;18,342;9,967;12,449;18,215;9,279;17,191;11,069;13,885;101,993;14,048;11,645;9,673;9,758;18,326;25,305;15,576;19,541;6,91;15,006;8,419;22,631;36,137;8,723;28,185;11,278;15,201;7,728;11,52;5,909;19,688;4,33;12,28
4/21/2014;15,47;16,703;14,841;15,046;17,955;9,335;4,742;25,987;20,588;10,529;50,663;17,549;34,139;46,353;10,227;20,354;7,271;12,368;18,342;9,967;12,449;18,215;9,279;17,191;11,069;13,885;101,993;14,048;11,645;9,673;9,758;18,326;25,305;15,576;19,541;6,91;15,006;8,419;22,631;36,137;8,723;28,185;11,278;15,201;7,728;11,52;5,909;19,688;4,33;12,28
4/22/2014;15,769;17,034;15,09;15,073;18,313;9,519;4,849;25,703;21,051;10,669;50,511;17,997;33,733;46,524;10,22;20,541;7,364;12,573;17,933;10,122;12,608;18,489;9,276;17,457;11,089;14,061;101,907;14,179;11,916;9,871;9,939;19,089;25,478;15,606;19,567;7,222;15,045;8,484;22,315;36,459;8,966;28,192;11,335;15,465;7,943;11,747;5,885;20,307;4,37;12,28
4/23/2014;15,679;17,013;14,951;15,238;18,477;9,561;4,875;25,284;21,309;10,653;50,197;17,976;33,755;45,954;9,854;20,08;7,271;12,452;17,885;10,102;12,433;18,516;9,187;17,229;10,815;14,165;101,598;14,205;11,765;10,051;10,011;19,262;24,913;15,457;18,977;7,421;14,942;8,419;21,876;35,887;8,957;27,778;11,415;15,219;7,882;11,721;5,724;20,316;4,21;12,1
4/24/2014;15,799;17,143;15,001;14,968;18,344;9,628;4,9;25,334;21,447;10,547;49,32;18,092;33,556;45,507;9,856;19,441;7,151;12,433;17,961;10,075;12,218;18,525;9,035;17,153;10,73;14,133;100,914;14,03;11,708;9,995;9,848;19,125;24,356;15,516;19,062;7,383;14,957;8,113;22,113;33,984;8,665;27,598;11,415;15,285;7,981;11,712;5,691;20,131;4,09;12,24
4/25/2014;15,58;17,148;14,762;14,881;18,041;9,402;4,951;25,175;21,664;10,423;49,526;18,05;33,363;45,621;9,937;19,485;7,086;12,414;17,971;10,081;12,146;18,553;8,846;16,973;10,749;13,901;100,673;13,925;11,752;9,847;9,939;18,962;24,009;15,479;19,02;7,146;14,993;8,104;21,788;33,707;8,567;27,711;11,386;15,191;7,943;11,677;5,699;20,299;3,99;12,72
4/28/2014;15,699;17,065;14,801;14,916;17,854;9,31;4,946;24,389;21,904;10,416;49,419;18,018;33,77;45,764;10,207;19,335;7,151;12,368;17,723;9,859;11,923;18,414;9,154;17,296;10,795;13,965;100,471;13,837;11,601;9,791;10,418;18,926;23,723;15,108;18,977;7,099;14,784;7,947;21,376;34,127;8,606;27,605;11,101;15,229;7,828;11,546;5,595;20,309;4,08;12,8
4/29/2014;16,436;17,288;15,548;14,891;18,407;9,344;4,915;24,79;21,85;10,637;49,812;18,308;33,689;46,543;10,262;19,29;7,123;12,433;18,006;9,833;11,987;18,304;9,3;17,391;10,965;13,957;101,367;14,275;11,891;10,057;10,725;19,116;24,122;15,208;19,045;7,345;14,884;8,011;21,516;34,681;8,703;28,147;10,612;15,285;7,989;11,728;5,635;20,384;4,14;13,2
