Date;PETR4;BBDC4;PETR3;ABEV3;BBAS3;B3SA3;ITSA4;VALE3;ITUB4;LREN3;UGPA3;BBDC3;VIVT4;BRFS3;KROT3;FIBR3;JBSS3;GGBR4;EMBR3;RENT3;BRKM5;EQTL3;WEGE3;RADL3;LAME4;CCRO3;PCAR4;HYPE3;BRML3;CMIG4;TIMP3;SBSP3;EGIE3;BRAP4;ESTC3;ELET3;MULT3;CSNA3;BTOW3;NATU3;USIM5;CSAN3;TAEE1;GOAU4;ENBR3;CYRE3;MRVE3;IGTA3;MRFG3;GOLL4
9/13/2013;16,961;15,042;16,515;14,267;17,978;10,526;4,283;28,933;18,307;11,046;49,502;17,757;35,092;54,01;7,012;25,286;7,058;15,676;17,582;9,205;14,256;18,763;7,355;16,085;10,832;14,109;95,354;15,283;12,686;8,569;9,035;18,336;27,131;18,663;14,711;5,736;15,106;8,227;13,8;41,923;10,32;32,445;11,698;20,313;8,616;14,705;7,682;20,916;6,47;11,36
9/16/2013;17,261;15,108;16,774;14,406;18,083;10,609;4,288;28,846;18,196;11,133;49,299;17,767;35,3;54,057;7,029;25,357;6,882;15,538;17,639;9,213;14,295;18,799;7,345;16,359;10,748;13,803;97,335;15,423;12,938;8,666;8,936;18,424;27,339;18,684;14,685;5,679;15,175;8,131;13,387;41,49;10,164;32,392;11,999;20,015;8,745;14,653;7,578;21,202;6,46;10,85
9/17/2013;17,336;15,265;16,928;14,396;18,375;10,658;4,371;28,926;18,488;11,236;49,131;18,005;35,21;53,586;6,763;24,869;7,114;15,261;17,582;9,289;14,256;18,854;7,334;16,075;10,929;13,749;96,541;15,493;13,279;8,565;9,089;18,888;27,444;18,59;14,408;5,888;14,985;8,166;13,194;42,182;10,076;32,309;11,929;19,67;8,936;14,836;7,715;21,239;6,56;10,74
9/18/2013;17,682;15,769;17,169;14,604;18,989;11,064;4,494;28,957;19,021;11,706;50,217;18,618;34,829;54,076;6,942;25,002;7,234;15,362;17,158;9,43;14,164;18,754;7,35;16,785;11,513;14,34;100,599;16,186;13,815;8,478;8,909;19,649;27,444;18,815;15,157;6,001;15,391;8,271;14,125;43,574;10,368;32,648;11,94;19,716;9,035;15,305;7,948;22,163;6,55;11,1
9/19/2013;17,925;15,835;17,265;14,791;19,177;10,766;4,479;28,838;18,904;11,409;50,95;18,494;34,974;54,387;6,817;24,079;7,049;15,307;17,177;9,486;13,827;18,809;7,276;16,501;11,144;14,485;100,331;16,247;13,752;8,546;8,864;19,763;27,817;18,446;14,559;5,821;15,841;8,262;13,844;43,219;10,368;31,534;11,876;19,483;8,844;15,053;7,553;22,606;6,33;10,86
9/20/2013;17,719;15,446;17,024;14,782;19,102;10,526;4,357;28,275;18,371;11,135;49,493;18,113;34,4;53,21;6,724;23,53;6,863;15,215;17,12;9,275;13,481;18,863;7,218;16,643;10,981;14,01;99,201;16,124;13,311;8,546;8,836;19,264;27,183;18,41;14,517;5,812;15,661;8,131;13,343;43,781;10,125;31,474;11,983;19,297;8,669;14,827;7,054;22,163;6,3;10,51
9/23/2013;17,888;15,552;16,947;14,701;19,649;10,609;4,415;28,545;18,518;11,399;50,341;18,298;34,393;53,087;6,868;23,929;7,002;15,455;17,045;9,416;13,735;18,809;7,268;16,832;11,02;14,002;98,857;16,081;13,386;8,652;9,135;19,421;27,727;18,59;14,812;5,907;15,784;8,14;13,273;42,865;10,242;31,662;11,72;19,577;8,692;14,705;7,15;22,606;6;10,34
9/24/2013;17,56;15,522;16,736;14,665;19,431;10,617;4,41;28,101;18,424;11,301;50,473;18,283;35,646;53,04;7,051;23,006;7,095;15,362;16,969;9,472;13,834;18,873;7,297;16,971;10,917;14,14;100,446;16,072;13,405;8,822;10,011;19,71;28,115;18,265;14,837;5,869;16,268;8,192;12,904;42,778;10,076;32,685;11,72;19,53;8,852;14,844;7,336;22,523;6,01;10,2
9/25/2013;17,588;15,598;16,707;14,711;19,289;10,691;4,41;28,339;18,441;11,168;49,484;18,154;34,801;52,588;7,018;23,326;6,956;15,492;17,46;9,461;13,834;19,01;7,293;17,037;10,917;13,956;100,484;15,949;12,951;8,836;9,496;19,5;27,608;18,236;14,887;5,878;16,154;8,271;13,159;42,787;10,115;32,964;11,747;19,67;9,073;14,749;7,416;22,578;6,14;10,36
9/26/2013;17,392;15,593;16,745;14,886;19,252;10,484;4,396;28,537;18,436;11,068;49,008;18,154;35,092;52,777;6,964;23,308;7,076;15,676;17,319;9,486;13,735;19,019;7,354;17,359;10,962;13,887;99,536;15,739;13,008;8,795;9,261;19,693;27,369;18,467;14,584;5,869;16,124;8,525;13,089;43,003;10,242;32,512;11,758;19,95;8,959;14,609;7,424;22,394;6,1;10,64
9/27/2013;17,308;16,002;16,678;14,833;19,798;10,401;4,523;27,871;18,857;10,735;49,087;18,515;34,836;52,221;6,986;23,689;7,141;15,722;17,574;9,472;13,689;19,147;7,293;17,766;10,709;14,102;100,493;15,686;12,932;8,868;9,361;19,544;27,593;18,229;14,669;5,916;15,939;8,455;13,036;43,357;10,339;32,347;11,693;20,08;9,111;14,635;7,416;22,477;5,95;10,63
9/30/2013;17,177;15,335;16,313;14,537;19,364;10,26;4,406;27,316;18,412;10,574;48,266;17,783;34,033;50,855;6,879;22,589;7,188;15,307;16,837;9,275;13,619;19,192;7,158;17,349;10,56;13,823;96,665;15,669;12,68;8,841;9,288;18,94;27,317;17,795;14,492;5,916;15,988;8,28;12,439;42,787;10,242;32,151;11,446;19,726;9,195;14,575;7,344;22,449;6,05;10,59
10/1/2013;17,467;15,578;16,678;14,565;19,544;10,6;4,45;27,348;18,591;10,96;50,412;18,046;34,834;51,891;6,789;23,494;7,076;15,169;17,46;9,317;13,804;19,375;7,116;17,037;10,832;14,293;98,015;15,888;13,058;8,932;9,668;19,08;27,324;17,867;14,433;6,039;16,123;8,227;12,799;43,651;10,621;33,22;11,553;19,558;9,157;14,775;7,376;22,44;6,01;10,86
10/2/2013;17,57;15,583;16,62;14,485;19,581;10,376;4,415;27,356;18,515;10,818;50,915;18,19;34,034;51,872;6,724;23,388;7,141;15,307;17,271;9,348;14,049;19,741;7,251;16,81;10,8;14,301;97,526;15,923;13,09;8,808;9,722;18,949;27,339;17,831;14,155;6,143;16,323;8,219;13,273;42,752;10,845;32,971;11,618;19,791;9,294;14,644;7,578;23,086;5,91;10,8
10/3/2013;17,345;15,532;16,515;14,442;19,589;10,318;4,401;26,983;18,562;10,544;50,465;18,184;34,055;50,384;6,582;23,157;7,095;15,113;17,29;9,281;13,781;19,786;7,376;16,658;10,715;14,031;97,134;15,888;12,623;8,845;9,713;19,343;26,967;17,505;13,869;6,314;16,229;8,289;12,896;41,637;10,719;32,685;11,559;19,539;9,302;14,4;7,513;22,837;5,84;10,82
10/4/2013;17,467;15,472;16,726;14,51;19,641;10,484;4,406;27,269;18,62;10,469;50,862;18,205;33,499;51,524;6,767;23,654;7,114;15,584;17,555;9,227;13,811;19,951;7,36;16,895;10,657;14,238;99,402;15,862;12,598;9,112;9,93;19,413;27,22;17,831;14,054;6,276;16,38;8,56;12,869;41,067;10,894;32,625;11,634;20,043;9,241;14,27;7,505;23,04;5,86;11,15
10/7/2013;17,42;15,532;16,64;14,442;19,716;10,484;4,42;27,023;18,509;10,667;51,003;18,236;32,811;51,722;6,789;23,21;7,021;15,796;17,715;9,379;13,903;20,106;7,423;16,753;10,754;14,222;98,608;16,124;12,554;8,96;9,957;19,238;27,22;17,361;14,138;6,361;16,241;8,63;12,483;41,49;11,089;32,813;11,666;20,294;9,279;14,453;7,626;22,948;5,74;10,72
10/8/2013;17,13;15,512;16,274;14,209;19,499;10,468;4,406;26,643;18,444;10,702;50,553;18,133;32,387;51,091;6,75;23,991;6,965;15,842;17,772;9,534;13,735;19,951;7,49;16,564;10,767;14,262;100,206;16,116;12,554;9,015;9,848;18,774;27,444;17,382;14,021;6,247;16,139;8,709;12,694;41,49;11,108;33,197;11,779;20,285;9,302;14,453;7,731;22,514;5,76;10,08
10/9/2013;16,905;15,77;16,188;14,24;19,836;10,434;4,445;26,318;18,643;10,905;51,189;18,463;33,332;51,27;6,944;23,893;7,049;16,017;17,423;9,774;14,026;20,033;7,476;16,365;10,994;14,365;100,685;16,326;12,737;8,96;10,508;18,73;27,444;16,985;14,366;6,086;16,25;8,682;13,018;41,49;11,05;33,619;11,822;20,462;9,348;14,792;8,045;23,022;5,61;10,18
10/10/2013;16,98;15,987;16,37;14,357;20,076;10,352;4,489;26,516;18,971;11,035;51,065;18,705;33,701;52,164;6,942;23,84;7,169;15,953;17,621;9,633;14,08;20,097;7,516;16,895;11,228;14,413;105,269;16,738;12,932;9,093;10,409;19,255;27,444;16,927;14,618;6,408;16,274;9,094;13,87;42,191;10,982;32,761;12,064;20,322;9,492;14,949;8,021;23,179;5,32;10,06
10/11/2013;16,933;15,937;16,351;14,389;19,986;10,418;4,45;26,769;18,79;11,234;51,515;18,556;34,16;52,598;7,114;24,035;7,466;16,275;17,999;9,844;14,187;20,116;7,596;16,99;11,28;14,445;104,523;17,001;13,027;9,047;10,707;19,15;27,817;17,216;14,711;6,37;16,289;9,286;13,87;42,234;11,322;32,565;12,042;20,984;9,515;14,931;7,948;23,373;5,46;10,5
10/14/2013;17,092;16,285;16,418;14,48;20,27;10,509;4,464;28,014;18,925;11,259;52,098;18,938;33,617;52,287;7,173;24,78;7,652;16,46;17,961;9,943;14,44;20,189;7,514;16,753;11,286;14,333;104,772;17,421;13,147;9,167;10,77;19,649;27,914;18,12;14,685;6,654;16,169;9,707;14,783;42,355;11,78;33,016;12,037;21,171;9,53;14,783;8,408;23,456;5,45;10,85
10/15/2013;17,233;16,325;16,495;14,527;20,263;10,443;4,494;28,244;19,001;11,333;52,292;18,907;32,992;51,75;7,051;24,487;7,614;16,469;17,196;9,9;14,51;20,563;7,553;16,232;11,208;14,134;104,102;17,334;13,279;9,084;10,526;19,955;27,966;18,323;14,593;6,787;16,208;10,013;14,836;41,983;11,809;33,302;12,343;21,208;9,66;14,635;8,384;23,271;5,42;10,8
10/16/2013;17,167;16,467;16,332;14,408;20,712;10,675;4,518;28,093;19,217;11,301;52,178;18,932;33,27;51,326;6,859;24,195;7,633;16,414;16,837;10,168;14,732;20,746;7,503;16,138;11,319;13,999;103,881;17,246;13,311;9,052;10,58;20,332;27,742;18,301;14,096;6,787;16,561;10,275;14,607;42,078;11,78;33,212;12,279;21,367;9,454;14,844;8,464;23,483;5,39;10,88
10/17/2013;17,036;16,553;16,361;14,592;20,81;10,609;4,543;28,426;19,381;11,403;51,657;18,984;33,221;51,515;6,676;24,372;7,698;15,768;16,449;10,106;14,87;21,139;7,54;16,185;11,332;14,142;103,078;17,369;13,91;9,102;10,662;20,314;27,481;18,301;13,718;6,796;16,691;10,127;15,02;42,061;11,059;33,506;12,107;20,397;9,599;14,905;8,045;23,733;5,37;10,8
10/18/2013;16,774;16,704;16,216;14,68;21,237;10,774;4,616;28,444;19,861;11,514;52,213;19,082;33,263;51,505;6,844;24,372;7,42;15,427;16,629;10,019;15,261;21,093;7,569;16,27;11,312;14,166;103,872;17,316;13,96;9,328;10,68;20,831;28,093;18,417;13,987;6,919;16,742;10,24;14,335;42,225;10,943;33,092;12,225;20,052;9,591;14,749;7,795;23,871;5,37;10,54
10/21/2013;17,663;16,467;17,015;14,655;21,049;10,733;4,552;28,802;19,68;11,509;52,981;18,685;34,16;52,174;7,005;24,213;7,466;15,639;16,619;10,154;15,346;20,929;7,694;16,497;11,384;14,301;104,877;17,237;13,998;9,24;10,508;20,726;28,003;18,938;14,096;7,005;16,724;10,424;14,967;42,268;10,904;33,122;12,225;20,509;9,698;14,879;7,981;23,844;5,37;11,23
10/22/2013;17,354;16,704;16,736;14,793;21,087;10,824;4,577;29,217;19,785;11,584;53,158;19,01;34,34;52,927;6,953;25,144;7,512;16,146;16,761;10,23;15,446;20,929;7,768;16,488;11,416;14,708;105,317;17,465;14,295;9,3;10,499;21,181;28,413;19,278;14,096;7,146;16,772;10,853;15,52;41,49;11,196;33,453;11,983;20,844;9,721;14,966;8,222;24,001;5,35;11,96
10/23/2013;17,149;16,366;16,438;14,451;20,975;10,691;4,503;28,533;19,516;11,293;53,025;18,561;34,333;52,174;6,97;24,656;7,42;15,916;17,281;10,069;15,453;20,572;7,598;15,806;11,124;14,652;104,504;17,307;14,118;9,19;10,391;21,338;28,339;18,959;14,265;6,976;16,684;10,687;14,642;40,799;11,03;33,107;11,838;20,528;9,683;14,74;8,061;24,01;5,23;11,91
10/24/2013;17,064;16,351;16,409;14,459;21,229;10,65;4,494;28,533;19,422;11,351;52,893;18,37;34,577;52,221;6,962;25,366;7,614;15,639;17,101;10,069;15,215;20,335;7,691;16,09;11,156;14,771;103,365;17,246;13,916;9,029;10,49;21,128;27,966;18,902;14,214;6,777;16,289;10,398;14,256;39,243;11,001;32,663;11,903;20,322;9,553;14,557;7,981;23,105;5,1;11,43
10/25/2013;17,298;16,245;16,64;14,542;21,476;10,401;4,474;28,549;19,323;11,551;52,169;18,35;34,055;51,891;7,031;24,824;7,512;15,353;16,667;10,084;15,001;20,271;7,755;15,958;11,118;14,899;103,078;17,088;13,878;8,96;10,174;20,656;27,854;18,75;14,492;6,777;16,187;10,24;14,291;39,018;10,952;32,64;11,822;20,043;9,538;14,557;7,9;23,557;5;11,08
10/28/2013;18,608;16,235;18,275;14,544;21,394;10,633;4,543;28,745;19,551;11,484;52,063;18,344;34,021;49,923;6,898;24,94;7,642;15,372;16,818;10,14;15,085;20,472;7,755;16,28;11,027;14,939;104,065;17,194;13,904;9,144;10,354;21,014;28,16;18,88;14,265;6,948;16,316;10,45;15,046;39,848;11,079;33,43;11,822;20,266;9,614;14,575;8,279;23,917;5,03;11,25
10/29/2013;18,43;16,411;18,15;14,374;21,461;10,716;4,714;28,606;20,265;11,284;52,381;18,54;33,986;48,284;6,914;25,436;7,549;15,335;15,731;10,168;14,985;20,792;7,731;16,043;10,897;14,843;103,49;17,229;13,689;9,153;10,372;21,137;28,115;18,93;14,332;6,948;15,958;10,345;14,721;38,793;11,011;33,604;11,623;19,95;9,66;14,618;8,134;23,28;4,99;11,08
10/30/2013;18,664;16,346;18,236;14,321;21,918;10,625;4,704;28,509;20,195;11,414;52,796;18,515;34,312;49,349;7,003;25,41;7,494;15,565;15,58;10,224;15,077;21,203;7,715;15,854;11,144;14,867;104,448;17,088;13,878;9,102;10,327;20,454;28,227;19,061;14,433;6,721;16,229;10,459;14,572;38,984;11,371;33,227;11,822;20,294;9,835;14,566;7,989;23,991;4,81;10,96
10/31/2013;19,113;16,305;18,794;14,216;22,285;10,468;4,724;29,103;20,26;11,234;52,716;18,525;34,312;49,537;7,226;25,765;7,466;16,294;15,448;10,281;15,254;21,203;7,715;15,504;10,754;14,843;106,46;17,132;13,689;9,158;10,318;20,778;28,413;19,285;14,559;6,721;15,864;10,669;14,704;38,724;11,566;33,807;11,688;21,348;9,759;14,575;7,795;23,779;4,55;11,33
11/1/2013;18,58;16,3;18,313;14,315;22,248;10,327;4,675;30,039;20,063;11,151;52,911;18,226;33,852;49,075;7,346;25,995;7,522;16,893;15,826;9,99;15,139;21,477;7,821;15,683;10,592;14,453;106,029;17,202;13,254;9,148;10,436;21,076;28,674;19,373;14,559;6,389;15,62;11,247;14,318;38,206;11,585;33,604;11,521;21,767;9,828;14,383;7,578;22,625;4,59;11,1
11/4/2013;18,917;16,68;18,756;14,204;22,39;10,277;4,685;30,853;20,216;11,085;52,84;18,757;33,887;48,878;7,566;25,428;7,605;16,746;15,618;9,975;14,97;21,477;7,824;16,223;10,508;14,66;105,358;17,448;13,576;9,116;10,454;21,181;29,383;19,752;14,896;6,389;15,807;11,124;13,765;37,601;11,566;33,265;11,5;21,422;9,492;14,418;7,545;23,132;4,8;11,43
11/5/2013;18,945;16,457;18,66;13,991;22,068;9,945;4,65;30,796;19,882;10,893;52,434;18,617;33,816;49,433;7,671;25,809;7,587;16,681;16,251;9,949;14,809;20,883;7,848;16,09;10,19;14,341;105,598;17,307;13,027;9,029;10,255;21,872;29,084;19,514;14,963;6,058;15,71;11,133;13,457;37,748;11,488;32,926;11,634;21,18;9,569;14,192;7,239;22,227;4,48;11,19
11/6/2013;19,094;16,275;18,852;14,289;21,521;10,053;4,601;31,317;19,642;10,677;52,46;18,194;33,346;50,045;7,579;25,188;7,614;16,829;15,779;9,783;14,878;20,609;7,853;15,996;10,281;14,015;105,751;17,088;12,617;8,96;10,056;21,54;29,137;19,737;14,727;5,793;15,43;11,116;12,307;36,84;11,498;32,994;11,478;21,311;9,431;13,844;7,054;22,07;4,15;10,99
11/7/2013;18,711;16,134;18,419;14,459;21,416;9,805;4,533;30,308;19,349;10,492;51,215;17,895;32,328;49,725;7,964;25,534;7,512;16,736;16,336;9,69;15,123;20,317;7,993;15,522;10,028;14,102;104,39;16,545;12,522;8,868;9,993;20,979;28,413;19,121;15,157;5,774;15,39;10,941;11,403;36,174;11,877;33,19;11,424;21,161;8,989;13,574;7,094;22,431;4,46;10,71
11/8/2013;18,374;15,558;18,034;14,765;20,855;9,78;4,425;29,917;18,839;10,391;50,244;17,523;32,463;49,772;8,078;25,933;7,559;16,875;16,629;9,611;15,07;19,969;7,901;15,475;10,028;14,062;104,687;16,308;12,207;8,726;9,604;20,699;28,078;18,779;15,081;5,679;15,098;11,212;11,333;36,261;12,247;32,663;11,177;21,236;9,111;13,539;6,933;21,978;4,47;10,44
11/11/2013;18,795;15,542;18,563;14,799;21,042;9,713;4,445;30,08;18,921;10,319;51,18;17,461;32,52;49,754;8,212;26,031;7,605;16,939;16,78;9,632;15,231;20,106;7,84;15,324;10,021;14,078;103,969;16,247;12,238;8,776;9,975;20,944;28,264;19,024;15,148;5,641;15,354;11,256;11,754;36,512;12,257;32,851;11,064;21,553;9,073;13,696;7,183;22,024;4,45;10,42
11/12/2013;18,29;15,416;17,9;14,51;19,926;9,603;4,445;29,136;18,892;10,171;51,224;17,317;31,858;49,914;8,212;25,463;7,559;16,772;17,101;9,53;15,077;20,143;7,691;15,144;9,833;14,134;102,819;16,046;12,144;8,671;9,939;20,927;28,525;18,541;14,727;5,698;15,152;10,853;11,412;35,578;12,276;33,039;10,801;21,29;9,203;13,556;7,037;21,609;4,3;9,97
11/13/2013;18,655;15,623;18,361;14,485;19,798;9,905;4,518;28,924;19,273;10,119;51,171;17,487;31,894;49,349;8,146;25,694;7,735;16,67;17,177;9,539;15,331;20,463;7,848;15,191;9,911;14,262;103,729;16,212;12,617;8,597;10,038;21,146;28,413;18,333;14,736;5,821;15,318;10,958;11,5;35,517;12,189;33,333;11,226;21,281;9,18;13,861;7,247;22,144;4,34;9,5
11/14/2013;19,132;15,916;18,852;14,859;20,136;10,047;4,621;29,209;19,683;10,644;51,63;18,013;31,851;49,509;8,321;25,773;7,726;17,06;16,931;9,76;15,745;20,764;7,975;15,144;10,475;14,182;105,971;16,747;12,888;8,877;10,101;21,863;28,712;18,392;14,938;5,85;16,021;11,355;12,904;36,736;12,403;33,611;11,451;21,637;9,508;13,878;7,586;23,04;4,33;10,18
11/15/2013;19,132;15,916;18,852;14,859;20,136;10,047;4,621;29,209;19,683;10,644;51,63;18,013;31,851;49,509;8,321;25,773;7,726;17,06;16,931;9,76;15,745;20,764;7,975;15,144;10,475;14,182;105,971;16,747;12,888;8,877;10,101;21,863;28,712;18,392;14,938;5,85;16,021;11,355;12,904;36,736;12,403;33,611;11,451;21,637;9,508;13,878;7,586;23,04;4,33;10,18
11/18/2013;20,058;16,007;19,564;15,012;20,233;10,005;4,689;29,51;19,952;10,898;51,824;18,07;32,1;49,254;8,277;26,119;7,744;17,45;17,158;9,932;15,99;21,02;8,007;15,674;10,767;14,572;106,221;16,852;12,73;8,942;10,074;22,318;29,159;18,965;15,03;5,916;15,837;11,544;13,817;36,97;12,753;33,039;11,58;22,144;9,683;13,878;7,9;22,855;4,2;10,55
11/19/2013;19,749;15,482;19,275;14,774;19,551;9,863;4,567;28,981;19,419;10,652;51,745;17,477;31,815;49,132;8,199;25,41;7,587;17,134;16,704;9,757;15,691;20,746;7,993;15,769;10,573;14,62;103,969;16,694;12,238;8,62;9,812;22,318;28,861;18,43;14,98;5,585;15,611;11,31;12,948;36,252;12,442;32,512;11,5;21,769;9,241;13,617;7,65;22,477;4,13;9,96
11/20/2013;19,749;15,482;19,275;14,774;19,551;9,863;4,567;28,981;19,419;10,652;51,745;17,477;31,815;49,132;8,199;25,41;7,587;17,134;16,704;9,757;15,691;20,746;7,993;15,769;10,573;14,62;103,969;16,694;12,238;8,62;9,812;22,318;28,861;18,43;14,98;5,585;15,611;11,31;12,948;36,252;12,442;32,512;11,5;21,769;9,241;13,617;7,65;22,477;4,13;9,96
11/21/2013;19,553;15,416;19,246;14,689;19,154;9,829;4,513;28,509;19,22;10,56;51,657;17,42;31,431;48,595;8,277;25,543;7,754;17,162;16,818;9,684;16,036;20,838;8,033;15,343;10,346;14,54;103,47;16,571;12,238;8,694;10,083;21,583;28,786;18,244;15,275;5,679;15,505;11,337;13,212;36,157;12,004;31,985;11,338;21,722;9,309;13,617;7,408;22,532;4,22;9,72
11/22/2013;19,338;15,315;19,063;14,85;18,513;10,047;4,45;28,761;18,933;10,672;51,127;17,234;31,609;48,416;8,584;25,188;7,652;16,902;16,676;9,795;16,251;21,02;8,113;15,627;10,287;14,724;102,924;16,431;12,263;8,772;9,948;21,513;28,585;18,504;15,99;5,746;15,412;11,247;13,036;36,304;11,897;31,745;11,274;21,459;9,416;13,739;7,545;22,44;4,39;9,83
11/25/2013;19,048;15,178;18,708;14,791;18,025;9,946;4,376;28,208;18,652;10,452;51,083;17,079;31,502;48,068;8,299;24,833;7,512;16,373;16,752;9,932;15,768;21,532;8,139;15,541;10,281;14,859;103,442;16,247;12,081;8,951;10,074;21,522;28,6;18,207;15,88;5,783;15,218;11,013;12,597;36,607;12,072;32,362;11,489;20,905;9,454;13,487;7,513;22,375;4,44;10,19
11/26/2013;17,85;15,113;17,505;14,969;18,588;9,829;4,41;27,304;18,745;10,356;50,968;17,549;31,274;47,889;8,584;24,47;7,642;16,289;16,383;9,932;15,691;21,596;8,497;15,778;10,184;14,915;104,055;16,168;11,973;8,868;9,921;20,787;28,844;17,597;16,722;5,623;15,535;10,636;12,553;36,313;11,77;31,85;11,822;20,868;9,462;13,617;7,537;22,043;4,22;10,12
11/27/2013;17,747;15,467;17,534;14,944;19,077;9,695;4,533;27,874;19,243;10,424;51,286;17,688;31,253;47,851;8,486;24,656;7,726;16,744;16,978;9,757;15,806;21,66;8,378;16,185;10,346;14,74;104,448;16,405;11,891;8,923;10,029;21,181;28,732;18,132;16,781;5,594;15,309;10,761;12,992;36,996;12,052;32,016;11,521;21,328;9,401;13,452;7,271;22,07;4,25;10,17
11/28/2013;17,457;15,517;17,053;14,85;19,129;9,787;4,503;28,655;19,067;10,456;50,906;17,632;31,502;47,597;8,501;24,363;7,744;16,707;17,177;9,83;15,883;21,742;8,351;16,005;10,294;14,779;103,969;16,475;12,175;8,928;9,993;20,927;28,844;18,43;16,781;5,499;15,39;10,582;12,465;37,082;12,121;31,76;11,29;21,29;9,165;13,617;7,215;22,163;4,26;9,94
11/29/2013;17,888;15,669;17,621;14,935;19,317;9,871;4,552;29,201;19,308;10,402;51,242;17,714;31,972;48,134;8,661;24,647;7,791;16,707;17,139;9,841;15,96;21,934;8,351;15,996;10,313;14,74;104,065;16,694;12,081;9,02;10,427;21,321;28,799;18,883;16,84;5,604;15,517;10,716;12,334;37,341;12,121;32,362;11,672;21,309;9,111;13,748;7,457;21,997;4,32;9,91
12/2/2013;16,241;15,335;15,793;14,893;18,709;9,628;4,462;28,826;18,883;10,169;50,332;17,327;30,975;48,181;8,584;24,736;7,661;16,781;16,941;9,903;16,113;21,614;8,404;15,617;10,235;14,461;101,573;16,501;11,715;8,955;10,255;20,787;28,995;18,422;16,747;5,49;15,092;10,761;11,649;37,168;12,052;31,572;11,489;21,196;9,149;13,4;7,457;21,932;4,27;9,57
12/3/2013;16,381;14,976;15,938;14,595;18,318;9,302;4,364;28,558;18,461;9,903;49,44;16,913;30,612;47,361;8,387;24,213;7,549;16,577;16,875;9,495;15,891;21,395;8,465;15,399;10,021;13,991;99,609;16,492;11,361;8,785;9,966;20,087;28,664;18,08;16,621;5,414;14,808;10,591;11,658;36,477;11,975;30,774;11,473;20,933;8,905;13,13;7,134;21,655;4,18;9,51
12/4/2013;16,278;14,749;15,793;14,119;17,958;9,352;4,315;28,672;18,285;9,986;48,963;16,686;30,577;46,457;8,409;23,929;7,141;16,531;16,412;9,364;15,799;21,313;8,436;15,428;10,073;13,911;98,698;16,133;11,355;8,684;10,264;20,087;28,129;18,415;16,68;5,386;14,838;10,833;11,43;36,218;12,15;30,826;11,177;20,933;8,997;13,165;7,005;21,378;4,08;9,4
12/5/2013;16,494;14,678;15,87;14,332;18,626;8,925;4,3;29,005;18,226;10,402;49,008;16,655;30,968;46,58;8,496;24,798;7,41;17,041;16,27;9,539;15,86;21,34;8,51;15,712;10,145;14,023;98,842;16,212;11,721;8,73;10,454;20,052;28,016;18,578;17,084;5,509;15,122;11,247;11,728;36,304;13,065;30,33;11,123;21,515;8,982;13,287;7,086;21,35;4;9,36
12/6/2013;16,119;14,668;15,534;14,238;18,649;9,419;4,364;28,948;18,42;10,569;49,529;16,49;31,588;46,373;8,486;24,621;7,225;16,856;16,44;9,579;16,152;21,569;8,487;15,513;10,235;13,871;98,344;16,186;11,828;8,907;10,571;20,192;28,016;18,69;17,168;5,632;14,832;11,256;12,553;36,131;12,948;30,676;11,086;21,393;9,111;13,052;7,215;21,433;4,06;9,4
12/9/2013;16,138;14,627;15,457;14,451;18,746;9,201;4,408;29,225;18,578;10,369;49,529;16,433;31,011;47,691;8,54;24,709;7,512;17,032;16,582;9,658;15,423;21,377;8,497;15,239;10,216;14,166;97,462;16,3;11,916;8,978;10,553;20,13;27,865;18,838;16,974;5,67;14,989;11,481;13,255;36,468;13,143;30,736;11,231;21,581;9,035;13,235;7,175;21,563;4,1;9,46
12/10/2013;16,185;14,562;15,505;14,289;18,476;9,168;4,388;28,834;18,478;10,319;49,449;16,247;30,47;47,352;8,529;24,709;7,503;17,013;16,421;9,539;15,453;21,203;8,484;15,447;10,047;13,935;97,961;16,177;11,67;8,907;10,653;20,069;27,564;18,838;17;5,67;14,66;11,562;13,607;35,881;13,007;30,736;10,935;21,675;9,294;12,991;7,142;21,507;3,98;9,4
12/11/2013;15,698;14,243;15,062;14,349;17,973;8,858;4,31;28,248;17,986;10,153;48,884;15,979;29,972;47,013;8,404;24,514;7,243;16,874;16,714;9,402;15,246;20,792;8,404;15,456;9,924;13,616;98,708;16,01;11,481;8,718;10,463;19,754;27,414;18,325;16,747;5,585;14,769;11,364;13,414;35,829;12,909;30,157;10,925;21,299;8,997;12,904;6,957;21,286;3,85;9,36
12/12/2013;15,773;14,364;15,101;14,119;18,117;9,176;4,329;28,126;18,138;10,014;48,99;15,958;29,915;46,853;8,404;24,567;7,188;16,735;16,771;9,463;15,215;20,746;8,312;14,765;9,892;13,545;96,111;15,791;11,481;8,671;10,382;20,209;27,376;18,244;17,008;5,594;14,811;11,319;13,765;34,662;12,637;30,217;10,962;20,915;9,149;12,66;7,199;21,009;3,95;9,35
12/13/2013;15,932;14,43;15,245;13,957;18,345;9,051;4,329;27,947;18,138;10,069;48,548;16,02;29,658;46,467;8,321;24,39;7,234;16,605;17,252;9,399;15,185;20,371;8,232;14,426;9,879;13,56;96,351;15,642;11,292;8,448;10,147;20,577;27,346;17,932;17,387;5,499;14,657;11,31;14,484;34,454;12,724;29,916;10,794;20,971;9,18;12,582;7,029;21,11;3,95;9,26
